GEO_ID,NAME,P001001
id,Geographic Area Name,Total
1600000US5451724,"Marmet city, West Virginia",1503
1600000US5450932,"Man town, West Virginia",759
1600000US5451100,"Mannington city, West Virginia",2063
1600000US5451676,"Marlinton town, West Virginia",1054
1600000US5452060,"Martinsburg city, West Virginia",17227
1600000US5452180,"Mason town, West Virginia",968
1600000US5452228,"Masontown town, West Virginia",546
1600000US5452324,"Matewan town, West Virginia",499
1600000US5452372,"Matheny CDP, West Virginia",531
1600000US5452420,"Matoaka town, West Virginia",227
1600000US5452588,"Maybeury CDP, West Virginia",234
1600000US5454100,"Mill Creek town, West Virginia",724
1600000US5452780,"Meadow Bridge town, West Virginia",379
1600000US5453572,"Middlebourne town, West Virginia",815
1600000US5453692,"Middleway CDP, West Virginia",441
1600000US5454484,"Milton town, West Virginia",2423
1600000US5454508,"Minden CDP, West Virginia",250
1600000US5454580,"Mineralwells CDP, West Virginia",1950
1600000US5454892,"Mitchell Heights town, West Virginia",323
1600000US5455132,"Monaville CDP, West Virginia",309
1600000US5455276,"Monongah town, West Virginia",1044
1600000US5455372,"Montcalm CDP, West Virginia",726
1600000US5455756,"Morgantown city, West Virginia",29660
1600000US5455468,"Montgomery city, West Virginia",1638
1600000US5455540,"Montrose town, West Virginia",156
1600000US5455588,"Moorefield town, West Virginia",2544
1600000US5456020,"Moundsville city, West Virginia",9318
1600000US5456212,"Mount Carbon CDP, West Virginia",428
1600000US5456342,"Mount Gay-Shamrock CDP, West Virginia",1779
1600000US5456404,"Mount Hope city, West Virginia",1414
1600000US5457148,"Mullens city, West Virginia",1559
1600000US5457916,"Neibert CDP, West Virginia",183
1600000US5458180,"Nettie CDP, West Virginia",568
1600000US5458564,"New Haven town, West Virginia",1560
1600000US5458300,"Newburg town, West Virginia",329
1600000US5458372,"New Cumberland city, West Virginia",1103
1600000US5458420,"Newell CDP, West Virginia",1376
1600000US5458684,"New Martinsville city, West Virginia",5366
1600000US5458756,"New Richmond CDP, West Virginia",238
1600000US5459068,"Nitro city, West Virginia",7178
1600000US5459428,"Northfork town, West Virginia",429
1600000US5459458,"North Hills town, West Virginia",832
1600000US5459836,"Nutter Fort town, West Virginia",1593
1600000US5517950,"Cuba City city, Wisconsin",2086
1600000US5517975,"Cudahy city, Wisconsin",18267
1600000US5518025,"Cumberland city, Wisconsin",2170
1600000US5518125,"Curtiss village, Wisconsin",216
1600000US5518500,"Dale CDP, Wisconsin",528
1600000US5518575,"Dallas village, Wisconsin",409
1600000US5518625,"Dalton CDP, Wisconsin",206
1600000US5518650,"Danbury CDP, Wisconsin",172
1600000US5518700,"Dane village, Wisconsin",995
1600000US5519250,"Deerfield village, Wisconsin",2319
1600000US5460628,"Omar CDP, West Virginia",552
1600000US5460028,"Oak Hill city, West Virginia",7730
1600000US3138365,"Parks CDP, Nebraska",23
1600000US3138575,"Pawnee City city, Nebraska",878
1600000US3138610,"Paxton village, Nebraska",523
1600000US3138750,"Pender village, Nebraska",1002
1600000US3139065,"Pickrell village, Nebraska",199
1600000US3138960,"Peru city, Nebraska",865
1600000US3138995,"Petersburg village, Nebraska",333
1600000US3139030,"Phillips village, Nebraska",287
1600000US3139100,"Pierce city, Nebraska",1767
1600000US3139135,"Pilger village, Nebraska",352
1600000US3139170,"Plainview city, Nebraska",1246
1600000US3139310,"Platte Center village, Nebraska",336
1600000US3139345,"Plattsmouth city, Nebraska",6502
1600000US3471430,"Summit city, New Jersey",21457
1600000US3471640,"Surf City borough, New Jersey",1205
1600000US3471670,"Sussex borough, New Jersey",2130
1600000US3471850,"Swedesboro borough, New Jersey",2584
1600000US3472240,"Tavistock borough, New Jersey",5
1600000US3472420,"Tenafly borough, New Jersey",14488
1600000US3472435,"Ten Mile Run CDP, New Jersey",1959
1600000US3472480,"Teterboro borough, New Jersey",67
1600000US3473020,"Tinton Falls borough, New Jersey",17892
1600000US3474210,"Tuckerton borough, New Jersey",3347
1600000US3473110,"Toms River CDP, New Jersey",88791
1600000US3473140,"Totowa borough, New Jersey",10804
1600000US3474000,"Trenton city, New Jersey",84913
1600000US3474270,"Turnersville CDP, New Jersey",3742
1600000US3474330,"Twin Rivers CDP, New Jersey",7443
1600000US3474540,"Union Beach borough, New Jersey",6245
1600000US3474630,"Union City city, New Jersey",66455
1600000US3475020,"Upper Montclair CDP, New Jersey",11565
1600000US3475120,"Upper Pohatcong CDP, New Jersey",1781
1600000US3475745,"Vernon Center CDP, New Jersey",1713
1600000US3475140,"Upper Saddle River borough, New Jersey",8208
1600000US3475145,"Upper Stewartsville CDP, New Jersey",212
1600000US3475620,"Ventnor City city, New Jersey",10650
1600000US3475750,"Vernon Valley CDP, New Jersey",1626
1600000US3475890,"Victory Gardens borough, New Jersey",1520
1600000US3475920,"Victory Lakes CDP, New Jersey",2111
1600000US3475950,"Vienna CDP, New Jersey",981
1600000US3476010,"Villas CDP, New Jersey",9483
1600000US3476070,"Vineland city, New Jersey",60724
1600000US3476107,"Vista Center CDP, New Jersey",2095
1600000US3476700,"Wanamassa CDP, New Jersey",4532
1600000US3476250,"Voorhees CDP, New Jersey",976
1600000US3476400,"Waldwick borough, New Jersey",9625
1600000US3476490,"Wallington borough, New Jersey",11335
1600000US3476730,"Wanaque borough, New Jersey",11116
1600000US3476820,"Waretown CDP, New Jersey",1569
1600000US3477270,"Washington borough, New Jersey",6461
1600000US3477600,"Watchung borough, New Jersey",5801
1600000US3478110,"Wenonah borough, New Jersey",2278
1600000US3479100,"West Freehold CDP, New Jersey",13613
1600000US3478350,"West Belmar CDP, New Jersey",2493
1600000US3478530,"West Cape May borough, New Jersey",1024
1600000US3479040,"Westfield town, New Jersey",30316
1600000US3479310,"West Long Branch borough, New Jersey",8097
1600000US3479610,"West New York town, New Jersey",49708
1600000US3479715,"Weston CDP, New Jersey",1235
1600000US3480120,"Westville borough, New Jersey",4288
1600000US3480210,"West Wildwood borough, New Jersey",603
1600000US3480720,"White House Station CDP, New Jersey",2089
1600000US3480270,"Westwood borough, New Jersey",10908
1600000US3480390,"Wharton borough, New Jersey",6522
1600000US0636613,"Interlaken CDP, California",7321
1600000US0636616,"Inverness CDP, California",1304
1600000US0636658,"Inyokern CDP, California",1099
1600000US0636735,"Iron Horse CDP, California",297
1600000US0636770,"Irvine city, California",212375
1600000US0636826,"Irwindale city, California",1422
1600000US0636868,"Isla Vista CDP, California",23096
1600000US0636882,"Isleton city, California",804
1600000US0636910,"Ivanhoe CDP, California",4495
1600000US0637120,"Jamul CDP, California",6163
1600000US0636980,"Jackson city, California",4651
1600000US0637022,"Jacumba CDP, California",561
1600000US0637106,"Jamestown CDP, California",3433
1600000US0637134,"Janesville CDP, California",1408
1600000US0637274,"Jenner CDP, California",136
1600000US0637400,"Johannesburg CDP, California",172
1600000US0637484,"Johnstonville CDP, California",1024
1600000US0686174,"Wofford Heights CDP, California",2200
1600000US0686216,"Woodacre CDP, California",1348
1600000US0686230,"Woodbridge CDP, California",3984
1600000US0686244,"Woodcrest CDP, California",14347
1600000US0686300,"Woodlake city, California",7279
1600000US0686328,"Woodland city, California",55468
1600000US0686380,"Woodlands CDP, California",576
1600000US0686440,"Woodside town, California",5287
1600000US0686482,"Woodville CDP, California",1740
1600000US0686804,"Yolo CDP, California",450
1600000US0686594,"Wrightwood CDP, California",4525
1600000US0686678,"Yankee Hill CDP, California",333
1600000US0686734,"Yettem CDP, California",211
1600000US0686832,"Yorba Linda city, California",64234
1600000US0686878,"Yosemite Lakes CDP, California",4952
1600000US0686912,"Yosemite Valley CDP, California",1035
1600000US0686930,"Yountville city, California",2933
1600000US0686944,"Yreka city, California",7765
1600000US0686972,"Yuba City city, California",64925
1600000US0687042,"Yucaipa city, California",51367
1600000US0687056,"Yucca Valley town, California",20700
1600000US0800620,"Aetna Estates CDP, Colorado",834
1600000US0687090,"Zayante CDP, California",705
1600000US0800320,"Acres Green CDP, Colorado",3007
1600000US0800760,"Aguilar town, Colorado",538
1600000US0800870,"Air Force Academy CDP, Colorado",6680
1600000US0800925,"Akron town, Colorado",1702
1600000US0801090,"Alamosa city, Colorado",8780
1600000US0801145,"Alamosa East CDP, Colorado",1458
1600000US0801420,"Allenspark CDP, Colorado",528
1600000US0801530,"Alma town, Colorado",270
1600000US0802355,"Antonito town, Colorado",781
1600000US0801640,"Alpine CDP, Colorado",174
1600000US0801740,"Altona CDP, Colorado",501
1600000US0801915,"Amherst CDP, Colorado",58
1600000US0802575,"Applewood CDP, Colorado",7160
1600000US0802905,"Arboles CDP, Colorado",280
1600000US0803015,"Aristocrat Ranchettes CDP, Colorado",1344
1600000US0803455,"Arvada city, Colorado",106433
1600000US0803620,"Aspen city, Colorado",6658
1600000US0803730,"Aspen Park CDP, Colorado",882
1600000US0804165,"Avondale CDP, Colorado",674
1600000US0803840,"Atwood CDP, Colorado",133
1600000US0803950,"Ault town, Colorado",1519
1600000US0804110,"Avon town, Colorado",6447
1600000US0805265,"Bayfield town, Colorado",2333
1600000US0803235,"Arriba town, Colorado",193
1600000US0804000,"Aurora city, Colorado",325078
1600000US0804620,"Bark Ranch CDP, Colorado",213
1600000US0804935,"Basalt town, Colorado",3857
1600000US0805120,"Battlement Mesa CDP, Colorado",4471
1600000US3965508,"Rarden village, Ohio",159
1600000US3965592,"Ravenna city, Ohio",11724
1600000US3965634,"Rawson village, Ohio",570
1600000US3965676,"Raymond CDP, Ohio",257
1600000US3965732,"Reading city, Ohio",10385
1600000US3966152,"Reminderville village, Ohio",3404
1600000US3966180,"Remington CDP, Ohio",328
1600000US3966222,"Rendville village, Ohio",36
1600000US3966250,"Reno CDP, Ohio",1293
1600000US3966320,"Republic village, Ohio",549
1600000US3966880,"Richmond Dale CDP, Ohio",377
1600000US3966390,"Reynoldsburg city, Ohio",35893
1600000US3966530,"Richfield village, Ohio",3648
1600000US3966824,"Richmond village, Ohio",481
1600000US3966894,"Richmond Heights city, Ohio",10546
1600000US3966922,"Richville CDP, Ohio",3324
1600000US3966936,"Richwood village, Ohio",2229
1600000US3967272,"Ripley village, Ohio",1750
1600000US3967104,"Ridgeville Corners CDP, Ohio",435
1600000US3967118,"Ridgeway village, Ohio",338
1600000US3967258,"Rio Grande village, Ohio",830
1600000US3967468,"Riverside city, Ohio",25201
1600000US3967314,"Risingsun village, Ohio",606
1600000US3967356,"Rittman city, Ohio",6491
1600000US3967440,"Riverlea village, Ohio",545
1600000US3967600,"Roaming Shores village, Ohio",1508
1600000US3967664,"Robertsville CDP, Ohio",331
1600000US3967762,"Rochester village, Ohio",182
1600000US3967804,"Rockbridge CDP, Ohio",182
1600000US3967846,"Rock Creek village, Ohio",529
1600000US3967874,"Rockford village, Ohio",1120
1600000US3968004,"Rocky Fork Point CDP, Ohio",639
1600000US3968196,"Rome village, Ohio",94
1600000US3968042,"Rocky Ridge village, Ohio",417
1600000US3968056,"Rocky River city, Ohio",20213
1600000US3968084,"Rogers village, Ohio",237
1600000US4067625,"Simms CDP, Oklahoma",325
1600000US4067800,"Skedee town, Oklahoma",51
1600000US4067850,"Skiatook town, Oklahoma",7397
1600000US4068000,"Slick town, Oklahoma",131
1600000US4068200,"Smith Village town, Oklahoma",66
1600000US4068250,"Smithville town, Oklahoma",113
1600000US4068275,"Snake Creek CDP, Oklahoma",257
1600000US4068400,"Snyder city, Oklahoma",1394
1600000US4068500,"Soper town, Oklahoma",261
1600000US4069000,"Spaulding town, Oklahoma",178
1600000US4068537,"Sour John CDP, Oklahoma",60
1600000US4068600,"South Coffeyville town, Oklahoma",785
1600000US4068950,"Sparks town, Oklahoma",169
1600000US4069050,"Spavinaw town, Oklahoma",437
1600000US4069200,"Spencer city, Oklahoma",3912
1600000US4069300,"Sperry town, Oklahoma",1206
1600000US4069350,"Spiro town, Oklahoma",2164
1600000US4069400,"Sportsmen Acres town, Oklahoma",322
1600000US4069500,"Springer town, Oklahoma",700
1600000US4070250,"Stigler city, Oklahoma",2685
1600000US4070037,"Steely Hollow CDP, Oklahoma",206
1600000US4070150,"Sterling town, Oklahoma",793
1600000US4070200,"Stidham town, Oklahoma",18
1600000US4070300,"Stillwater city, Oklahoma",45688
1600000US4070350,"Stilwell city, Oklahoma",3949
1600000US4070500,"Stonewall town, Oklahoma",470
1600000US4070512,"Stoney Point CDP, Oklahoma",238
1600000US4070750,"Strang town, Oklahoma",89
1600000US4070800,"Stratford town, Oklahoma",1525
1600000US4071050,"Stuart town, Oklahoma",180
1600000US4070850,"Stringtown town, Oklahoma",410
1600000US4070950,"Strong City town, Oklahoma",47
1600000US1768471,"Seatonville village, Illinois",314
1600000US1768510,"Secor village, Illinois",373
1600000US1768705,"Sesser city, Illinois",1931
1600000US1768809,"Seymour CDP, Illinois",303
1600000US1768822,"Shabbona village, Illinois",925
1600000US1768991,"Shannon village, Illinois",757
1600000US1769082,"Shawneetown city, Illinois",1239
1600000US1769147,"Sheffield village, Illinois",926
1600000US1769342,"Sherman village, Illinois",4148
1600000US1769186,"Shelbyville city, Illinois",4700
1600000US1769212,"Sheldon village, Illinois",1070
1600000US1769277,"Sheridan village, Illinois",2137
1600000US1769368,"Sherrard village, Illinois",640
1600000US1769524,"Shiloh village, Illinois",12651
1600000US1769563,"Shipman town, Illinois",624
1600000US1769758,"Shorewood village, Illinois",15615
1600000US1769797,"Shumway village, Illinois",202
1600000US1769810,"Sibley village, Illinois",272
1600000US1769979,"Silvis city, Illinois",7479
1600000US1769836,"Sidell village, Illinois",617
1600000US1769875,"Sidney village, Illinois",1233
1600000US1769914,"Sigel town, Illinois",373
1600000US1770161,"Sleepy Hollow village, Illinois",3304
1600000US1770005,"Simpson village, Illinois",60
1600000US1770031,"Sims village, Illinois",252
1600000US1770122,"Skokie village, Illinois",64784
1600000US1770213,"Smithboro village, Illinois",177
1600000US1770525,"Sorento village, Illinois",498
1600000US1770226,"Smithfield village, Illinois",230
1600000US1770252,"Smithton village, Illinois",3693
1600000US1770460,"Somonauk village, Illinois",1893
1600000US1770564,"South Barrington village, Illinois",4565
1600000US1770590,"South Beloit city, Illinois",7892
1600000US1770629,"South Chicago Heights village, Illinois",4139
1600000US1770720,"South Elgin village, Illinois",21985
1600000US1770759,"Southern View village, Illinois",1642
1600000US1770850,"South Holland village, Illinois",22030
1600000US1771370,"South Wilmington village, Illinois",681
1600000US1770889,"South Jacksonville village, Illinois",3331
1600000US1771175,"South Pekin village, Illinois",1146
1600000US1771240,"South Roxana village, Illinois",2053
1600000US1771422,"Sparland village, Illinois",406
1600000US1771448,"Sparta city, Illinois",4302
1600000US1771474,"Spaulding village, Illinois",873
1600000US1884122,"Whiting city, Indiana",4997
1600000US1884338,"Williams CDP, Indiana",286
1600000US1884374,"Williams Creek town, Indiana",407
1600000US1884752,"Winchester city, Indiana",4935
1600000US1884410,"Williamsport town, Indiana",1898
1600000US1884734,"Winamac town, Indiana",2490
1600000US1884806,"Windfall City town, Indiana",708
1600000US1884878,"Winfield town, Indiana",4383
1600000US1884914,"Wingate town, Indiana",263
1600000US1884950,"Winona Lake town, Indiana",4908
1600000US1884968,"Winslow town, Indiana",864
1600000US1885058,"Wolcott town, Indiana",1001
1600000US1885598,"Worthington town, Indiana",1463
1600000US1885076,"Wolcottville town, Indiana",998
1600000US1885184,"Woodburn city, Indiana",1520
1600000US1885400,"Woodlawn Heights town, Indiana",79
1600000US1885742,"Wynnedale town, Indiana",231
1600000US1885886,"Yeoman town, Indiana",139
1600000US1886084,"Yorktown town, Indiana",9405
1600000US1886318,"Zanesville town, Indiana",600
1600000US1886372,"Zionsville town, Indiana",14160
1600000US4626660,"Hamill CDP, South Dakota",11
1600000US4627260,"Harrisburg city, South Dakota",4089
1600000US4627820,"Hayti town, South Dakota",381
1600000US4627300,"Harrison CDP, South Dakota",52
1600000US4627420,"Harrold town, South Dakota",124
1600000US4627540,"Hartford city, South Dakota",2534
1600000US4811380,"Burke city, Texas",737
1600000US4811626,"Butterfield CDP, Texas",114
1600000US4811428,"Burleson city, Texas",36690
1600000US4811464,"Burnet city, Texas",5987
1600000US4811536,"Burton city, Texas",300
1600000US4811644,"Byers city, Texas",496
1600000US4811656,"Bynum town, Texas",199
1600000US4811692,"Cactus city, Texas",3179
1600000US4811716,"Caddo Mills city, Texas",1338
1600000US4811836,"Caldwell city, Texas",4104
1600000US4811940,"Callender Lake CDP, Texas",1039
1600000US4811968,"Callisburg city, Texas",353
1600000US4812045,"Cameron Park CDP, Texas",6963
1600000US4811992,"Calvert city, Texas",1192
1600000US4812010,"Camargito CDP, Texas",388
1600000US4812040,"Cameron city, Texas",5552
1600000US4812112,"Campbell city, Texas",638
1600000US4812226,"Campo Verde CDP, Texas",132
1600000US4812334,"Camp Swift CDP, Texas",6383
1600000US4812388,"Camp Wood city, Texas",706
1600000US4812412,"Canadian city, Texas",2649
1600000US4812472,"Caney City town, Texas",217
1600000US4812532,"Canyon city, Texas",13303
1600000US4812496,"Canton city, Texas",3581
1600000US4812502,"Cantu Addition CDP, Texas",188
1600000US4812508,"Canutillo CDP, Texas",6321
1600000US4812600,"Cape Royale CDP, Texas",670
1600000US4809628,"Bovina city, Texas",1868
1600000US4810252,"Bridge City city, Texas",7840
1600000US4810912,"Bryan city, Texas",76201
1600000US4812562,"Canyon Creek CDP, Texas",916
1600000US4812580,"Canyon Lake CDP, Texas",21262
1600000US4812736,"Carbon town, Texas",272
1600000US4812892,"Carlsbad CDP, Texas",719
1600000US4812895,"Carl's Corner town, Texas",173
1600000US4812916,"Carmine city, Texas",250
1600000US4813108,"Carthage city, Texas",6779
1600000US4812982,"Carrizo Hill CDP, Texas",582
1600000US4812988,"Carrizo Springs city, Texas",5368
1600000US4813024,"Carrollton city, Texas",119097
1600000US4813128,"Casa Blanca CDP, Texas",54
1600000US4813150,"Casas CDP, Texas",39
1600000US4813198,"Cashion Community city, Texas",348
1600000US4813276,"Castle Hills city, Texas",4116
1600000US4813312,"Castroville city, Texas",2680
1600000US4813324,"Catarina CDP, Texas",118
1600000US4813492,"Cedar Hill city, Texas",45028
1600000US4813684,"Celina city, Texas",6028
1600000US4813552,"Cedar Park city, Texas",48937
1600000US4813570,"Cedar Point CDP, Texas",630
1600000US4813672,"Celeste city, Texas",814
1600000US4813732,"Center city, Texas",5193
1600000US4813900,"Centerville city, Texas",892
1600000US4813972,"Central Gardens CDP, Texas",4347
1600000US4814038,"Cesar Chavez CDP, Texas",1929
1600000US4814224,"Chandler city, Texas",2734
1600000US4851756,"Noonday city, Texas",777
1600000US4851984,"North Cleveland city, Texas",247
1600000US4814260,"Channing city, Texas",363
1600000US4851792,"Nordheim city, Texas",307
1600000US4851840,"Normangee town, Texas",685
1600000US4851852,"Normanna CDP, Texas",113
1600000US4851900,"North Alamo CDP, Texas",3235
1600000US2622120,"DeWitt city, Michigan",4507
1600000US2622160,"Dexter village, Michigan",4067
1600000US2622380,"Dimondale village, Michigan",1234
1600000US2622740,"Douglas city, Michigan",1232
1600000US2622880,"Dowagiac city, Michigan",5879
1600000US2622900,"Dowling CDP, Michigan",374
1600000US2623140,"Dryden village, Michigan",951
1600000US2623380,"Dundee village, Michigan",3957
1600000US2623500,"Durand city, Michigan",3446
1600000US2623980,"East Grand Rapids city, Michigan",10694
1600000US2623560,"Eagle village, Michigan",123
1600000US2623600,"Eagle Harbor CDP, Michigan",76
1600000US2623740,"Eagle River CDP, Michigan",71
1600000US2624020,"East Jordan city, Michigan",2351
1600000US2624060,"Eastlake village, Michigan",512
1600000US2624120,"East Lansing city, Michigan",48579
1600000US2624290,"Eastpointe city, Michigan",32442
1600000US2624300,"Eastport CDP, Michigan",218
1600000US2624420,"East Tawas city, Michigan",2808
1600000US2624500,"Eastwood CDP, Michigan",6340
1600000US2624880,"Edgemont Park CDP, Michigan",2358
1600000US2624540,"Eaton Rapids city, Michigan",5214
1600000US2624580,"Eau Claire village, Michigan",625
1600000US2624740,"Ecorse city, Michigan",9512
1600000US2625000,"Edmore village, Michigan",1201
1600000US2625040,"Edwardsburg village, Michigan",1259
1600000US2625180,"Elberta village, Michigan",372
1600000US2625320,"Elk Rapids village, Michigan",1642
1600000US2625360,"Elkton village, Michigan",808
1600000US2625420,"Ellsworth village, Michigan",349
1600000US2729402,"Hitterdal city, Minnesota",201
1600000US2729204,"Hills city, Minnesota",686
1600000US2729258,"Hilltop city, Minnesota",744
1600000US2729294,"Hinckley city, Minnesota",1800
1600000US2729474,"Hoffman city, Minnesota",681
1600000US2729510,"Hokah city, Minnesota",580
1600000US2729582,"Holdingford city, Minnesota",708
1600000US2729618,"Holland city, Minnesota",187
1600000US2729636,"Hollandale city, Minnesota",303
1600000US2729672,"Holloway city, Minnesota",92
1600000US2730230,"Houston city, Minnesota",979
1600000US2729870,"Holt city, Minnesota",88
1600000US2730014,"Homer CDP, Minnesota",181
1600000US2730140,"Hopkins city, Minnesota",17591
1600000US2730284,"Howard Lake city, Minnesota",1962
1600000US2730302,"Hoyt Lakes city, Minnesota",2017
1600000US2730392,"Hugo city, Minnesota",13332
1600000US2730446,"Humboldt city, Minnesota",45
1600000US2730644,"Hutchinson city, Minnesota",14178
1600000US2730806,"Ihlen city, Minnesota",63
1600000US2731076,"Inver Grove Heights city, Minnesota",33880
1600000US2730842,"Independence city, Minnesota",3504
1600000US2730950,"Inger CDP, Minnesota",212
1600000US2731040,"International Falls city, Minnesota",6424
1600000US2731094,"Iona city, Minnesota",137
1600000US2731238,"Iron Junction city, Minnesota",86
1600000US2731274,"Ironton city, Minnesota",572
1600000US2731328,"Isanti city, Minnesota",5251
1600000US2731472,"Isle city, Minnesota",751
1600000US2731526,"Ivanhoe city, Minnesota",559
1600000US2731562,"Jackson city, Minnesota",3299
1600000US2731832,"Jenkins city, Minnesota",430
1600000US2731706,"Janesville city, Minnesota",2256
1600000US2731760,"Jasper city, Minnesota",633
1600000US2731796,"Jeffers city, Minnesota",369
1600000US2732012,"Johnson city, Minnesota",29
1600000US2732174,"Jordan city, Minnesota",5470
1600000US3247840,"Moapa Town CDP, Nevada",1025
1600000US3534760,"Isleta Village Proper CDP, New Mexico",491
1600000US3534900,"Jacona CDP, New Mexico",412
1600000US3535040,"Jal city, New Mexico",2047
1600000US3535110,"Jarales CDP, New Mexico",2475
1600000US3535250,"Jemez Pueblo CDP, New Mexico",1788
1600000US3535320,"Jemez Springs village, New Mexico",250
1600000US3535595,"Keeler Farm CDP, New Mexico",1305
1600000US3536090,"Kingston CDP, New Mexico",32
1600000US3536230,"Kirtland CDP, New Mexico",7875
1600000US3536720,"La Cienega CDP, New Mexico",3819
1600000US3536880,"La Cueva CDP, New Mexico",168
1600000US3537490,"La Jara CDP, New Mexico",207
1600000US3537070,"Laguna CDP, New Mexico",1241
1600000US3537407,"La Hacienda CDP, New Mexico",725
1600000US3537420,"La Huerta CDP, New Mexico",1246
1600000US3537700,"La Joya CDP, New Mexico",82
1600000US3537840,"Lake Arthur town, New Mexico",436
1600000US3537860,"Lake Roberts CDP, New Mexico",53
1600000US3537862,"Lake Roberts Heights CDP, New Mexico",32
1600000US3537875,"Lake Sumner CDP, New Mexico",143
1600000US3537910,"Lake Valley CDP, New Mexico",64
1600000US3538330,"La Luz CDP, New Mexico",1697
1600000US3538470,"La Madera CDP, New Mexico",154
1600000US3538680,"La Mesa CDP, New Mexico",728
1600000US3539170,"La Puebla CDP, New Mexico",1186
1600000US3538820,"La Mesilla CDP, New Mexico",1772
1600000US3538890,"Lamy CDP, New Mexico",218
1600000US3539030,"La Plata CDP, New Mexico",612
1600000US3539380,"Las Cruces city, New Mexico",97618
1600000US3539430,"Las Maravillas CDP, New Mexico",1628
1600000US3539450,"Las Nutrias CDP, New Mexico",149
1600000US3539520,"Las Palomas CDP, New Mexico",173
1600000US3539940,"Las Vegas city, New Mexico",13753
1600000US3540570,"Lemitar CDP, New Mexico",330
1600000US3540220,"La Union CDP, New Mexico",1106
1600000US3540360,"La Villita CDP, New Mexico",957
1600000US3540525,"Lee Acres CDP, New Mexico",5858
1600000US3541420,"Livingston Wheeler CDP, New Mexico",609
1600000US3542180,"Lordsburg city, New Mexico",2797
1600000US3541620,"Llano del Medio CDP, New Mexico",118
1600000US3541970,"Loco Hills CDP, New Mexico",126
1600000US3542040,"Logan village, New Mexico",1042
1600000US3542320,"Los Alamos CDP, New Mexico",12019
1600000US3542600,"Los Cerrillos CDP, New Mexico",321
1600000US3542740,"Los Chaves CDP, New Mexico",5446
1600000US3543300,"Los Luceros CDP, New Mexico",906
1600000US3543370,"Los Lunas village, New Mexico",14835
1600000US3543510,"Los Ojos CDP, New Mexico",125
1600000US3543930,"Los Ranchos de Albuquerque village, New Mexico",6024
1600000US3646349,"Mechanicstown CDP, New York",6858
1600000US3646360,"Mechanicville city, New York",5196
1600000US3646404,"Medford CDP, New York",24142
1600000US3646536,"Menands village, New York",3990
1600000US3646415,"Medina village, New York",6065
1600000US3646503,"Melrose Park CDP, New York",2294
1600000US3646514,"Melville CDP, New York",18985
1600000US3646646,"Meridian village, New York",309
1600000US3646668,"Merrick CDP, New York",22097
1600000US3646750,"Merritt Park CDP, New York",1256
1600000US3646811,"Mexico village, New York",1624
1600000US3646866,"Middleburgh village, New York",1500
1600000US3646976,"Middle Island CDP, New York",10483
1600000US3647229,"Milford village, New York",415
1600000US3646998,"Middleport village, New York",1840
1600000US3647042,"Middletown city, New York",28086
1600000US0839745,"Joes CDP, Colorado",80
1600000US0839160,"Jackson Lake CDP, Colorado",154
1600000US0839195,"Jamestown town, Colorado",274
1600000US0839250,"Jansen CDP, Colorado",112
1600000US0839800,"Johnson Village CDP, Colorado",246
1600000US0839855,"Johnstown town, Colorado",9887
1600000US0839965,"Julesburg town, Colorado",1225
1600000US0840550,"Keystone CDP, Colorado",1079
1600000US0840185,"Keenesburg town, Colorado",1127
1600000US0840377,"Ken Caryl CDP, Colorado",32438
1600000US0840515,"Kersey town, Colorado",1454
1600000US0840570,"Kim town, Colorado",74
1600000US0840790,"Kiowa town, Colorado",723
1600000US0840900,"Kirk CDP, Colorado",59
1600000US0841010,"Kit Carson town, Colorado",233
1600000US0841065,"Kittredge CDP, Colorado",1304
1600000US0841560,"Kremmling town, Colorado",1444
1600000US0841835,"Lafayette city, Colorado",24453
1600000US0842165,"La Junta Gardens CDP, Colorado",153
1600000US0842000,"Laird CDP, Colorado",47
1600000US0842055,"La Jara town, Colorado",818
1600000US0842110,"La Junta city, Colorado",7077
1600000US0842330,"Lake City town, Colorado",408
1600000US0842495,"Lakeside town, Colorado",8
1600000US0843000,"Lakewood city, Colorado",142980
1600000US0843110,"Lamar city, Colorado",7804
1600000US0843220,"Laporte CDP, Colorado",2450
1600000US0843550,"Larkspur town, Colorado",183
1600000US0844270,"Lazy Acres CDP, Colorado",920
1600000US0843605,"La Salle town, Colorado",1955
1600000US0843660,"Las Animas city, Colorado",2410
1600000US0844100,"La Veta town, Colorado",800
1600000US0844320,"Leadville city, Colorado",2602
1600000US0844375,"Leadville North CDP, Colorado",1794
1600000US0844595,"Lewis CDP, Colorado",302
1600000US0844695,"Leyner CDP, Colorado",29
1600000US0844980,"Limon town, Colorado",1880
1600000US0845145,"Lincoln Park CDP, Colorado",3546
1600000US0845255,"Littleton city, Colorado",41737
1600000US0845750,"Loma CDP, Colorado",1293
1600000US0845530,"Lochbuie town, Colorado",4726
1600000US0845680,"Loghill Village CDP, Colorado",521
1600000US0845695,"Log Lane Village town, Colorado",873
1600000US0845955,"Lone Tree city, Colorado",10218
1600000US0845970,"Longmont city, Colorado",86270
1600000US0846355,"Louisville city, Colorado",18376
1600000US0846410,"Louviers CDP, Colorado",269
1600000US1239650,"Laurel Hill city, Florida",537
1600000US1239700,"Lawtey city, Florida",730
1600000US1239825,"Lecanto CDP, Florida",5882
1600000US1239725,"Layton city, Florida",184
1600000US1239750,"Lazy Lake village, Florida",24
