,PCT023003,NAME,state,place
14037,9251,"Reading city, Ohio",39,65732
14038,2801,"Reminderville village, Ohio",39,66152
14039,282,"Remington CDP, Ohio",39,66180
14040,29,"Rendville village, Ohio",39,66222
14041,1261,"Reno CDP, Ohio",39,66250
14042,539,"Republic village, Ohio",39,66320
14043,354,"Richmond Dale CDP, Ohio",39,66880
14044,25009,"Reynoldsburg city, Ohio",39,66390
14045,3530,"Richfield village, Ohio",39,66530
14046,475,"Richmond village, Ohio",39,66824
14047,5112,"Richmond Heights city, Ohio",39,66894
14048,3138,"Richville CDP, Ohio",39,66922
14049,2192,"Richwood village, Ohio",39,66936
14050,1620,"Ripley village, Ohio",39,67272
14051,413,"Ridgeville Corners CDP, Ohio",39,67104
14052,328,"Ridgeway village, Ohio",39,67118
14053,724,"Rio Grande village, Ohio",39,67258
14054,21984,"Riverside city, Ohio",39,67468
14055,582,"Risingsun village, Ohio",39,67314
14056,6307,"Rittman city, Ohio",39,67356
14057,529,"Riverlea village, Ohio",39,67440
14058,1487,"Roaming Shores village, Ohio",39,67600
14059,316,"Robertsville CDP, Ohio",39,67664
14060,179,"Rochester village, Ohio",39,67762
14061,178,"Rockbridge CDP, Ohio",39,67804
14062,516,"Rock Creek village, Ohio",39,67846
14063,1078,"Rockford village, Ohio",39,67874
14064,632,"Rocky Fork Point CDP, Ohio",39,68004
14065,90,"Rome village, Ohio",39,68196
14066,399,"Rocky Ridge village, Ohio",39,68042
14067,19295,"Rocky River city, Ohio",39,68056
14068,233,"Rogers village, Ohio",39,68084
14069,210,"Simms CDP, Oklahoma",40,67625
14070,49,"Skedee town, Oklahoma",40,67800
14071,5421,"Skiatook town, Oklahoma",40,67850
14072,92,"Slick town, Oklahoma",40,68000
14073,48,"Smith Village town, Oklahoma",40,68200
14074,66,"Smithville town, Oklahoma",40,68250
14075,186,"Snake Creek CDP, Oklahoma",40,68275
14076,1102,"Snyder city, Oklahoma",40,68400
14077,174,"Soper town, Oklahoma",40,68500
14078,145,"Spaulding town, Oklahoma",40,69000
14079,34,"Sour John CDP, Oklahoma",40,68537
14080,619,"South Coffeyville town, Oklahoma",40,68600
14081,149,"Sparks town, Oklahoma",40,68950
14082,265,"Spavinaw town, Oklahoma",40,69050
14083,1228,"Spencer city, Oklahoma",40,69200
14084,841,"Sperry town, Oklahoma",40,69300
14085,1710,"Spiro town, Oklahoma",40,69350
14086,227,"Sportsmen Acres town, Oklahoma",40,69400
14087,519,"Springer town, Oklahoma",40,69500
14088,2034,"Stigler city, Oklahoma",40,70250
14089,103,"Steely Hollow CDP, Oklahoma",40,70037
14090,680,"Sterling town, Oklahoma",40,70150
14091,11,"Stidham town, Oklahoma",40,70200
14092,36323,"Stillwater city, Oklahoma",40,70300
14093,1293,"Stilwell city, Oklahoma",40,70350
14094,332,"Stonewall town, Oklahoma",40,70500
14095,164,"Stoney Point CDP, Oklahoma",40,70512
14096,54,"Strang town, Oklahoma",40,70750
14097,1194,"Stratford town, Oklahoma",40,70800
14098,139,"Stuart town, Oklahoma",40,71050
14099,274,"Stringtown town, Oklahoma",40,70850
14100,47,"Strong City town, Oklahoma",40,70950
14101,306,"Seatonville village, Illinois",17,68471
14102,366,"Secor village, Illinois",17,68510
14103,1866,"Sesser city, Illinois",17,68705
14104,287,"Seymour CDP, Illinois",17,68809
14105,905,"Shabbona village, Illinois",17,68822
14106,744,"Shannon village, Illinois",17,68991
14107,1194,"Shawneetown city, Illinois",17,69082
14108,911,"Sheffield village, Illinois",17,69147
14109,4029,"Sherman village, Illinois",17,69342
14110,4618,"Shelbyville city, Illinois",17,69186
14111,1039,"Sheldon village, Illinois",17,69212
14112,1148,"Sheridan village, Illinois",17,69277
14113,631,"Sherrard village, Illinois",17,69368
14114,8973,"Shiloh village, Illinois",17,69524
14115,611,"Shipman town, Illinois",17,69563
14116,13695,"Shorewood village, Illinois",17,69758
14117,190,"Shumway village, Illinois",17,69797
14118,268,"Sibley village, Illinois",17,69810
14119,6352,"Silvis city, Illinois",17,69979
14120,604,"Sidell village, Illinois",17,69836
14121,1208,"Sidney village, Illinois",17,69875
14122,364,"Sigel town, Illinois",17,69914
14123,3079,"Sleepy Hollow village, Illinois",17,70161
14124,59,"Simpson village, Illinois",17,70005
14125,249,"Sims village, Illinois",17,70031
14126,39045,"Skokie village, Illinois",17,70122
14127,171,"Smithboro village, Illinois",17,70213
14128,492,"Sorento village, Illinois",17,70525
14129,226,"Smithfield village, Illinois",17,70226
14130,3598,"Smithton village, Illinois",17,70252
14131,1823,"Somonauk village, Illinois",17,70460
14132,3175,"South Barrington village, Illinois",17,70564
14133,6898,"South Beloit city, Illinois",17,70590
14134,2618,"South Chicago Heights village, Illinois",17,70629
14135,17875,"South Elgin village, Illinois",17,70720
14136,1546,"Southern View village, Illinois",17,70759
14137,4508,"South Holland village, Illinois",17,70850
14138,674,"South Wilmington village, Illinois",17,71370
14139,3202,"South Jacksonville village, Illinois",17,70889
14140,1125,"South Pekin village, Illinois",17,71175
14141,1968,"South Roxana village, Illinois",17,71240
14142,403,"Sparland village, Illinois",17,71422
14143,3441,"Sparta city, Illinois",17,71448
14144,855,"Spaulding village, Illinois",17,71474
14145,3811,"Whiting city, Indiana",18,84122
14146,277,"Williams CDP, Indiana",18,84338
14147,391,"Williams Creek town, Indiana",18,84374
14148,4742,"Winchester city, Indiana",18,84752
14149,1866,"Williamsport town, Indiana",18,84410
14150,2421,"Winamac town, Indiana",18,84734
14151,688,"Windfall City town, Indiana",18,84806
14152,3877,"Winfield town, Indiana",18,84878
14153,263,"Wingate town, Indiana",18,84914
14154,4523,"Winona Lake town, Indiana",18,84950
14155,845,"Winslow town, Indiana",18,84968
14156,954,"Wolcott town, Indiana",18,85058
14157,1441,"Worthington town, Indiana",18,85598
14158,958,"Wolcottville town, Indiana",18,85076
14159,1498,"Woodburn city, Indiana",18,85184
14160,77,"Woodlawn Heights town, Indiana",18,85400
14161,141,"Wynnedale town, Indiana",18,85742
14162,139,"Yeoman town, Indiana",18,85886
14163,8960,"Yorktown town, Indiana",18,86084
14164,591,"Zanesville town, Indiana",18,86318
14165,13314,"Zionsville town, Indiana",18,86372
14166,11,"Hamill CDP, South Dakota",46,26660
14167,3959,"Harrisburg city, South Dakota",46,27260
14168,367,"Hayti town, South Dakota",46,27820
14169,51,"Harrison CDP, South Dakota",46,27300
14170,118,"Harrold town, South Dakota",46,27420
14171,2445,"Hartford city, South Dakota",46,27540
14172,655,"Burke city, Texas",48,11380
14173,106,"Butterfield CDP, Texas",48,11626
14174,33256,"Burleson city, Texas",48,11428
14175,5201,"Burnet city, Texas",48,11464
14176,246,"Burton city, Texas",48,11536
14177,468,"Byers city, Texas",48,11644
14178,188,"Bynum town, Texas",48,11656
14179,1533,"Cactus city, Texas",48,11692
14180,1214,"Caddo Mills city, Texas",48,11716
14181,3040,"Caldwell city, Texas",48,11836
14182,977,"Callender Lake CDP, Texas",48,11940
14183,347,"Callisburg city, Texas",48,11968
14184,6157,"Cameron Park CDP, Texas",48,12045
14185,525,"Calvert city, Texas",48,11992
14186,388,"Camargito CDP, Texas",48,12010
14187,3641,"Cameron city, Texas",48,12040
14188,579,"Campbell city, Texas",48,12112
14189,132,"Campo Verde CDP, Texas",48,12226
14190,4026,"Camp Swift CDP, Texas",48,12334
14191,635,"Camp Wood city, Texas",48,12388
14192,2267,"Canadian city, Texas",48,12412
14193,157,"Caney City town, Texas",48,12472
14194,11770,"Canyon city, Texas",48,12532
14195,3261,"Canton city, Texas",48,12496
14196,174,"Cantu Addition CDP, Texas",48,12502
14197,5987,"Canutillo CDP, Texas",48,12508
14198,629,"Cape Royale CDP, Texas",48,12600
14199,1421,"Bovina city, Texas",48,09628
14200,7284,"Bridge City city, Texas",48,10252
14201,48939,"Bryan city, Texas",48,10912
14202,803,"Canyon Creek CDP, Texas",48,12562
14203,19711,"Canyon Lake CDP, Texas",48,12580
14204,242,"Carbon town, Texas",48,12736
14205,612,"Carlsbad CDP, Texas",48,12892
14206,153,"Carl's Corner town, Texas",48,12895
14207,239,"Carmine city, Texas",48,12916
14208,4711,"Carthage city, Texas",48,13108
14209,520,"Carrizo Hill CDP, Texas",48,12982
14210,4671,"Carrizo Springs city, Texas",48,12988
14211,75777,"Carrollton city, Texas",48,13024
14212,42,"Casa Blanca CDP, Texas",48,13128
14213,36,"Casas CDP, Texas",48,13150
14214,318,"Cashion Community city, Texas",48,13198
14215,3725,"Castle Hills city, Texas",48,13276
14216,2495,"Castroville city, Texas",48,13312
14217,108,"Catarina CDP, Texas",48,13324
14218,15934,"Cedar Hill city, Texas",48,13492
14219,5238,"Celina city, Texas",48,13684
14220,39817,"Cedar Park city, Texas",48,13552
14221,599,"Cedar Point CDP, Texas",48,13570
14222,755,"Celeste city, Texas",48,13672
14223,2380,"Center city, Texas",48,13732
14224,693,"Centerville city, Texas",48,13900
14225,4019,"Central Gardens CDP, Texas",48,13972
14226,1717,"Cesar Chavez CDP, Texas",48,14038
14227,2370,"Chandler city, Texas",48,14224
14228,680,"Noonday city, Texas",48,51756
14229,181,"North Cleveland city, Texas",48,51984
14230,334,"Channing city, Texas",48,14260
14231,260,"Nordheim city, Texas",48,51792
14232,496,"Normangee town, Texas",48,51840
14233,95,"Normanna CDP, Texas",48,51852
14234,3205,"North Alamo CDP, Texas",48,51900
14235,4277,"DeWitt city, Michigan",26,22120
14236,3771,"Dexter village, Michigan",26,22160
14237,1144,"Dimondale village, Michigan",26,22380
14238,1198,"Douglas city, Michigan",26,22740
14239,4321,"Dowagiac city, Michigan",26,22880
14240,368,"Dowling CDP, Michigan",26,22900
14241,932,"Dryden village, Michigan",26,23140
14242,3817,"Dundee village, Michigan",26,23380
14243,3319,"Durand city, Michigan",26,23500
14244,10204,"East Grand Rapids city, Michigan",26,23980
14245,122,"Eagle village, Michigan",26,23560
14246,75,"Eagle Harbor CDP, Michigan",26,23600
14247,71,"Eagle River CDP, Michigan",26,23740
14248,2257,"East Jordan city, Michigan",26,24020
14249,460,"Eastlake village, Michigan",26,24060
14250,38072,"East Lansing city, Michigan",26,24120
14251,21297,"Eastpointe city, Michigan",26,24290
14252,214,"Eastport CDP, Michigan",26,24300
14253,2687,"East Tawas city, Michigan",26,24420
14254,3960,"Eastwood CDP, Michigan",26,24500
14255,1754,"Edgemont Park CDP, Michigan",26,24880
14256,4956,"Eaton Rapids city, Michigan",26,24540
14257,516,"Eau Claire village, Michigan",26,24580
14258,4186,"Ecorse city, Michigan",26,24740
14259,1140,"Edmore village, Michigan",26,25000
14260,1179,"Edwardsburg village, Michigan",26,25040
14261,354,"Elberta village, Michigan",26,25180
14262,1586,"Elk Rapids village, Michigan",26,25320
14263,779,"Elkton village, Michigan",26,25360
14264,339,"Ellsworth village, Michigan",26,25420
14265,194,"Hitterdal city, Minnesota",27,29402
14266,672,"Hills city, Minnesota",27,29204
14267,528,"Hilltop city, Minnesota",27,29258
14268,1483,"Hinckley city, Minnesota",27,29294
14269,652,"Hoffman city, Minnesota",27,29474
14270,560,"Hokah city, Minnesota",27,29510
14271,698,"Holdingford city, Minnesota",27,29582
14272,178,"Holland city, Minnesota",27,29618
14273,292,"Hollandale city, Minnesota",27,29636
14274,92,"Holloway city, Minnesota",27,29672
14275,974,"Houston city, Minnesota",27,30230
14276,82,"Holt city, Minnesota",27,29870
14277,176,"Homer CDP, Minnesota",27,30014
14278,12384,"Hopkins city, Minnesota",27,30140
14279,1894,"Howard Lake city, Minnesota",27,30284
14280,1981,"Hoyt Lakes city, Minnesota",27,30302
14281,12381,"Hugo city, Minnesota",27,30392
14282,41,"Humboldt city, Minnesota",27,30446
14283,13531,"Hutchinson city, Minnesota",27,30644
14284,60,"Ihlen city, Minnesota",27,30806
14285,29019,"Inver Grove Heights city, Minnesota",27,31076
14286,3404,"Independence city, Minnesota",27,30842
14287,17,"Inger CDP, Minnesota",27,30950
14288,5996,"International Falls city, Minnesota",27,31040
14289,137,"Iona city, Minnesota",27,31094
14290,83,"Iron Junction city, Minnesota",27,31238
14291,548,"Ironton city, Minnesota",27,31274
14292,4975,"Isanti city, Minnesota",27,31328
14293,554,"Isle city, Minnesota",27,31472
14294,558,"Ivanhoe city, Minnesota",27,31526
14295,3079,"Jackson city, Minnesota",27,31562
14296,427,"Jenkins city, Minnesota",27,31832
14297,2211,"Janesville city, Minnesota",27,31706
14298,584,"Jasper city, Minnesota",27,31760
14299,332,"Jeffers city, Minnesota",27,31796
14300,29,"Johnson city, Minnesota",27,32012
14301,5056,"Jordan city, Minnesota",27,32174
14302,727,"Moapa Town CDP, Nevada",32,47840
14303,8,"Isleta Village Proper CDP, New Mexico",35,34760
14304,286,"Jacona CDP, New Mexico",35,34900
14305,1736,"Jal city, New Mexico",35,35040
14306,2001,"Jarales CDP, New Mexico",35,35110
14307,7,"Jemez Pueblo CDP, New Mexico",35,35250
14308,216,"Jemez Springs village, New Mexico",35,35320
14309,960,"Keeler Farm CDP, New Mexico",35,35595
14310,31,"Kingston CDP, New Mexico",35,36090
14311,3041,"Kirtland CDP, New Mexico",35,36230
14312,2405,"La Cienega CDP, New Mexico",35,36720
14313,157,"La Cueva CDP, New Mexico",35,36880
14314,127,"La Jara CDP, New Mexico",35,37490
14315,16,"Laguna CDP, New Mexico",35,37070
14316,560,"La Hacienda CDP, New Mexico",35,37407
14317,1141,"La Huerta CDP, New Mexico",35,37420
14318,74,"La Joya CDP, New Mexico",35,37700
14319,237,"Lake Arthur town, New Mexico",35,37840
14320,52,"Lake Roberts CDP, New Mexico",35,37860
14321,31,"Lake Roberts Heights CDP, New Mexico",35,37862
14322,134,"Lake Sumner CDP, New Mexico",35,37875
14323,8,"Lake Valley CDP, New Mexico",35,37910
14324,1478,"La Luz CDP, New Mexico",35,38330
14325,93,"La Madera CDP, New Mexico",35,38470
14326,555,"La Mesa CDP, New Mexico",35,38680
14327,659,"La Puebla CDP, New Mexico",35,39170
14328,1211,"La Mesilla CDP, New Mexico",35,38820
14329,188,"Lamy CDP, New Mexico",35,38890
14330,555,"La Plata CDP, New Mexico",35,39030
14331,73513,"Las Cruces city, New Mexico",35,39380
14332,1294,"Las Maravillas CDP, New Mexico",35,39430
14333,138,"Las Nutrias CDP, New Mexico",35,39450
14334,158,"Las Palomas CDP, New Mexico",35,39520
14335,8923,"Las Vegas city, New Mexico",35,39940
14336,289,"Lemitar CDP, New Mexico",35,40570
14337,889,"La Union CDP, New Mexico",35,40220
14338,507,"La Villita CDP, New Mexico",35,40360
14339,3613,"Lee Acres CDP, New Mexico",35,40525
14340,470,"Livingston Wheeler CDP, New Mexico",35,41420
14341,2345,"Lordsburg city, New Mexico",35,42180
14342,73,"Llano del Medio CDP, New Mexico",35,41620
14343,114,"Loco Hills CDP, New Mexico",35,41970
14344,966,"Logan village, New Mexico",35,42040
14345,10326,"Los Alamos CDP, New Mexico",35,42320
14346,287,"Los Cerrillos CDP, New Mexico",35,42600
14347,4094,"Los Chaves CDP, New Mexico",35,42740
14348,451,"Los Luceros CDP, New Mexico",35,43300
14349,10700,"Los Lunas village, New Mexico",35,43370
14350,82,"Los Ojos CDP, New Mexico",35,43510
14351,4783,"Los Ranchos de Albuquerque village, New Mexico",35,43930
14352,4042,"Mechanicstown CDP, New York",36,46349
14353,4950,"Mechanicville city, New York",36,46360
14354,20107,"Medford CDP, New York",36,46404
14355,2824,"Menands village, New York",36,46536
14356,5286,"Medina village, New York",36,46415
14357,2256,"Melrose Park CDP, New York",36,46503
14358,16441,"Melville CDP, New York",36,46514
14359,296,"Meridian village, New York",36,46646
14360,20633,"Merrick CDP, New York",36,46668
14361,656,"Merritt Park CDP, New York",36,46750
14362,1569,"Mexico village, New York",36,46811
14363,1436,"Middleburgh village, New York",36,46866
14364,8768,"Middle Island CDP, New York",36,46976
14365,394,"Milford village, New York",36,47229
14366,1747,"Middleport village, New York",36,46998
14367,14710,"Middletown city, New York",36,47042
14368,78,"Joes CDP, Colorado",08,39745
14369,153,"Jackson Lake CDP, Colorado",08,39160
14370,263,"Jamestown town, Colorado",08,39195
14371,92,"Jansen CDP, Colorado",08,39250
14372,220,"Johnson Village CDP, Colorado",08,39800
14373,8839,"Johnstown town, Colorado",08,39855
14374,1132,"Julesburg town, Colorado",08,39965
14375,1009,"Keystone CDP, Colorado",08,40550
14376,1035,"Keenesburg town, Colorado",08,40185
14377,29772,"Ken Caryl CDP, Colorado",08,40377
14378,1271,"Kersey town, Colorado",08,40515
14379,72,"Kim town, Colorado",08,40570
14380,671,"Kiowa town, Colorado",08,40790
14381,55,"Kirk CDP, Colorado",08,40900
14382,195,"Kit Carson town, Colorado",08,41010
14383,1247,"Kittredge CDP, Colorado",08,41065
14384,1337,"Kremmling town, Colorado",08,41560
14385,20932,"Lafayette city, Colorado",08,41835
14386,132,"La Junta Gardens CDP, Colorado",08,42165
14387,47,"Laird CDP, Colorado",08,42000
14388,604,"La Jara town, Colorado",08,42055
14389,5290,"La Junta city, Colorado",08,42110
14390,386,"Lake City town, Colorado",08,42330
14391,8,"Lakeside town, Colorado",08,42495
14392,118487,"Lakewood city, Colorado",08,43000
14393,6137,"Lamar city, Colorado",08,43110
14394,2239,"Laporte CDP, Colorado",08,43220
14395,166,"Larkspur town, Colorado",08,43550
14396,888,"Lazy Acres CDP, Colorado",08,44270
14397,1640,"La Salle town, Colorado",08,43605
14398,1932,"Las Animas city, Colorado",08,43660
14399,729,"La Veta town, Colorado",08,44100
14400,2287,"Leadville city, Colorado",08,44320
14401,1501,"Leadville North CDP, Colorado",08,44375
14402,285,"Lewis CDP, Colorado",08,44595
14403,27,"Leyner CDP, Colorado",08,44695
14404,1753,"Limon town, Colorado",08,44980
14405,3346,"Lincoln Park CDP, Colorado",08,45145
14406,37149,"Littleton city, Colorado",08,45255
14407,1199,"Loma CDP, Colorado",08,45750
14408,3708,"Lochbuie town, Colorado",08,45530
14409,506,"Loghill Village CDP, Colorado",08,45680
14410,625,"Log Lane Village town, Colorado",08,45695
14411,8913,"Lone Tree city, Colorado",08,45955
14412,71877,"Longmont city, Colorado",08,45970
14413,16682,"Louisville city, Colorado",08,46355
14414,260,"Louviers CDP, Colorado",08,46410
14415,441,"Laurel Hill city, Florida",12,39650
14416,443,"Lawtey city, Florida",12,39700
14417,5410,"Lecanto CDP, Florida",12,39825
14418,171,"Layton city, Florida",12,39725
14419,22,"Lazy Lake village, Florida",12,39750
14420,15616,"Lealman CDP, Florida",12,39775
14421,282,"Lee town, Florida",12,39850
14422,12774,"Leesburg city, Florida",12,39875
14423,58545,"Lehigh Acres CDP, Florida",12,39925
14424,16528,"Leisure City CDP, Florida",12,39950
14425,3205,"Lely CDP, Florida",12,39987
14426,3602,"Lely Resort CDP, Florida",12,40037
14427,236,"Limestone Creek CDP, Florida",12,40562
14428,608,"Lemon Grove CDP, Florida",12,40100
14429,9727,"Lighthouse Point city, Florida",12,40450
14430,86,"Limestone CDP, Florida",12,40525
14431,248,"Lisbon CDP, Florida",12,40750
14432,3727,"Live Oak city, Florida",12,40875
14433,98,"Lloyd CDP, Florida",12,40950
14434,3919,"Lochmoor Waterway Estates CDP, Florida",12,40985
14435,8342,"Lockhart CDP, Florida",12,41025
14436,355,"Wharton village, Ohio",39,84574
14437,3157,"West Union village, Ohio",39,84294
14438,1603,"West Unity village, Ohio",39,84308
14439,1179,"Wetherington CDP, Ohio",39,84528
14440,6261,"Wheelersburg CDP, Ohio",39,84588
14441,10614,"Whitehall city, Ohio",39,84742
14442,1243,"Dunes City city, Oregon",41,21150
14443,1132,"Durham city, Oregon",41,21250
14444,1619,"Eagle Crest CDP, Oregon",41,21450
14445,7800,"Eagle Point city, Oregon",41,21550
14446,1861,"Enterprise city, Oregon",41,23500
14447,602,"Echo city, Oregon",41,22200
14448,1630,"Elgin city, Oregon",41,22550
14449,180,"Elkton city, Oregon",41,22800
14450,41,"Eola CDP, Oregon",41,23550
14451,2479,"Estacada city, Oregon",41,23800
14452,134018,"Eugene city, Oregon",41,23850
14453,269,"Fair Oaks CDP, Oregon",41,24100
14454,6521,"Fairview city, Oregon",41,24250
14455,867,"Falls City city, Oregon",41,24550
14456,7835,"Florence city, Oregon",41,26050
14457,437,"Fossil city, Oregon",41,26650
14458,759,"Foots Creek CDP, Oregon",41,26165
14459,16615,"Forest Grove city, Oregon",41,26200
14460,117,"Fort Hill CDP, Oregon",41,26400
14461,10953,"Four Corners CDP, Oregon",41,26750
14462,5942,"Garden Home-Whitford CDP, Oregon",41,27825
14463,227,"Gardiner CDP, Oregon",41,27850
14464,738,"Garibaldi city, Oregon",41,28000
14465,581,"Gaston city, Oregon",41,28100
14466,435,"Gates city, Oregon",41,28200
14467,708,"Glasgow CDP, Oregon",41,29100
14468,1383,"Gearhart city, Oregon",41,28450
14469,1290,"Gervais city, Oregon",41,28650
14470,10260,"Gladstone city, Oregon",41,29000
14471,785,"Glendale city, Oregon",41,29350
14472,1701,"Glide CDP, Oregon",41,29750
14473,2062,"Gold Beach city, Oregon",41,29900
14474,1141,"Gold Hill city, Oregon",41,29950
14475,311,"Gopher Flats CDP, Oregon",41,30165
14476,183,"Government Camp CDP, Oregon",41,30250
14477,956,"Grand Ronde CDP, Oregon",41,30300
14478,7010,"Green CDP, Oregon",41,30750
14479,36,"Granite city, Oregon",41,30500
14480,31388,"Grants Pass city, Oregon",41,30550
14481,159,"Grass Valley city, Oregon",41,30650
14482,0,"Greenhorn city, Oregon",41,31050
14483,80260,"Gresham city, Oregon",41,31250
14484,393,"Haines city, Oregon",41,31600
14485,271,"Halfway city, Oregon",41,31650
14486,853,"Halsey city, Oregon",41,31750
14487,10590,"Happy Valley city, Oregon",41,32050
14488,1088,"Fruitdale CDP, Oregon",41,27350
14489,3258,"Harrisburg city, Oregon",41,32550
14490,2221,"Harbor CDP, Oregon",41,32100
14491,92,"Harper CDP, Oregon",41,32400
14492,1194,"Heppner city, Oregon",41,33550
14493,13138,"Hayesville CDP, Oregon",41,32850
14494,200,"Hebo CDP, Oregon",41,33100
14495,149,"Helix city, Oregon",41,33250
14496,12420,"Hermiston city, Oregon",41,33700
14497,67145,"Hillsboro city, Oregon",41,34100
14498,1483,"Hines city, Oregon",41,34250
14499,583,"Hampton CDP, Pennsylvania",42,32320
14500,168,"Hannasville CDP, Pennsylvania",42,32384
14501,14045,"Hanover borough, Pennsylvania",42,32448
14502,1050,"Harleigh CDP, Pennsylvania",42,32600
14503,8542,"Harleysville CDP, Pennsylvania",42,32616
14504,389,"Harmonsburg CDP, Pennsylvania",42,32656
14505,243,"Crystal Lake city, Iowa",19,17670
14506,259,"Cumberland city, Iowa",19,17760
14507,87,"Cylinder city, Iowa",19,17985
14508,340,"Cumming city, Iowa",19,17850
14509,57,"Curlew city, Iowa",19,17895
14510,219,"Cushing city, Iowa",19,17940
14511,809,"Dakota City city, Iowa",19,18075
14512,1594,"Dallas Center city, Iowa",19,18255
14513,65,"Dana city, Iowa",19,18345
14514,340,"Danbury city, Iowa",19,18390
14515,898,"Danville city, Iowa",19,18435
14516,80401,"Davenport city, Iowa",19,19000
14517,189,"Decatur City city, Iowa",19,19360
14518,200,"Davis City city, Iowa",19,19090
14519,122,"Dawson city, Iowa",19,19135
14520,826,"Dayton city, Iowa",19,19180
14521,7686,"Decorah city, Iowa",19,19405
14522,266,"Dedham city, Iowa",19,19450
14523,279,"Deep River city, Iowa",19,19495
14524,281,"Defiance city, Iowa",19,19585
14525,158,"Delaware city, Iowa",19,19630
14526,456,"Delhi city, Iowa",19,19675
14527,318,"Delta city, Iowa",19,19855
14528,509,"Delmar city, Iowa",19,19720
14529,231,"Deloit city, Iowa",19,19765
14530,25,"Delphos city, Iowa",19,19810
14531,5861,"Denison city, Iowa",19,19945
14532,421,"Denmark CDP, Iowa",19,19990
14533,1759,"Denver city, Iowa",19,20035
14534,114,"Derby city, Iowa",19,20125
14535,155469,"Des Moines city, Iowa",19,21000
14536,1014,"De Soto city, Iowa",19,21045
14537,359,"Diamondhead Lake CDP, Iowa",19,21320
14538,5166,"De Witt city, Iowa",19,21180
14539,602,"Dexter city, Iowa",19,21225
14540,323,"Diagonal city, Iowa",19,21270
14541,182,"Dickens city, Iowa",19,21360
14542,1195,"Dike city, Iowa",19,21405
14543,239,"Dixon city, Iowa",19,21540
14544,66,"Dolliver city, Iowa",19,21675
14545,342,"Donahue city, Iowa",19,21720
14546,903,"Donnellson city, Iowa",19,21810
14547,56,"Dougherty city, Iowa",19,22080
14548,569,"Doon city, Iowa",19,21900
14549,502,"Dows city, Iowa",19,22305
14550,150,"Douds CDP, Iowa",19,22035
14551,475,"Dow City city, Iowa",19,22215
14552,183,"Drakesville city, Iowa",19,22350
14553,52869,"Dubuque city, Iowa",19,22395
14554,629,"Dumont city, Iowa",19,22620
14555,124,"Duncan CDP, Iowa",19,22710
14556,394,"Duncombe city, Iowa",19,22755
14557,174,"Dundee city, Iowa",19,22800
14558,1796,"Durant city, Iowa",19,22980
14559,819,"Dunkerton city, Iowa",19,22845
14560,1021,"Dunlap city, Iowa",19,22890
14561,22,"Durango city, Iowa",19,22935
14562,3961,"Dyersville city, Iowa",19,23115
14563,282,"Courtland city, Kansas",20,16025
14564,37,"Coyville city, Kansas",20,16150
14565,151,"Cuba city, Kansas",20,16625
14566,95,"Cullison city, Kansas",20,16675
14567,112,"Culver city, Kansas",20,16700
14568,370,"Dearing city, Kansas",20,17150
14569,442,"Cunningham city, Kansas",20,16775
14570,129,"Damar city, Kansas",20,16975
14571,38,"Danville city, Kansas",20,17000
14572,567,"Deerfield city, Kansas",20,17225
14573,145,"Delia city, Kansas",20,17525
14574,346,"Delphos city, Kansas",20,17600
14575,180,"Denison city, Kansas",20,17625
14576,139,"Denton city, Kansas",20,17750
14577,1896,"Encantada-Ranchito-El Calaboz CDP, Texas",48,24223
14578,311,"Enchanted Oaks town, Texas",48,24228
14579,1168,"Escobares city, Texas",48,24552
14580,483,"Encinal city, Texas",48,24240
14581,127,"Encino CDP, Texas",48,24252
14582,11943,"Ennis city, Texas",48,24348
14583,320,"Escobar I CDP, Texas",48,24558
14584,123,"Estelline town, Texas",48,24636
14585,159,"Eugenio Saenz CDP, Texas",48,24738
14586,33833,"Euless city, Texas",48,24768
14587,282,"Eureka city, Texas",48,24816
14588,938,"Eustace city, Texas",48,24828
14589,1444,"Evadale CDP, Texas",48,24840
14590,7085,"Fabens CDP, Texas",48,25032
14591,388,"Evant town, Texas",48,24864
14592,64,"Evergreen CDP, Texas",48,24894
14593,3143,"Everman city, Texas",48,24912
14594,864,"Fabrica CDP, Texas",48,25038
14595,598,"Fairchilds village, Texas",48,25068
14596,1935,"Fairfield city, Texas",48,25104
14597,5693,"Fair Oaks Ranch city, Texas",48,25168
14598,6396,"Fairview town, Texas",48,25224
14599,131,"Falconaire CDP, Texas",48,25338
14600,49,"Falcon Heights CDP, Texas",48,25344
14601,555,"Riviera CDP, Texas",48,62468
14602,5054,"Roanoke city, Texas",48,62504
14603,221,"Roaring Springs town, Texas",48,62528
14604,935,"Robert Lee city, Texas",48,62564
14605,9249,"Robinson city, Texas",48,62588
14606,4060,"Rockdale city, Texas",48,62672
14607,9696,"Robstown city, Texas",48,62600
14608,551,"Roby city, Texas",48,62612
14609,235,"Rochester town, Texas",48,62636
14610,7777,"Rockport city, Texas",48,62804
14611,961,"Rocksprings town, Texas",48,62816
14612,30909,"Rockwall city, Texas",48,62828
14613,41,"Rocky Mound town, Texas",48,62870
14614,883,"Rogers town, Texas",48,62924
14615,1341,"Rollingwood city, Texas",48,63008
14616,391,"Ropesville city, Texas",48,63140
14617,9653,"Roma city, Texas",48,63020
14618,350,"Roma Creek CDP, Texas",48,63026
14619,1415,"Roman Forest town, Texas",48,63044
14620,1042,"Roscoe city, Texas",48,63176
