,H002001,H002002,NAME,state,place
15632,611,580,"Darien village, Wisconsin",55,18825
15633,1082,0,"Darlington city, Wisconsin",55,18875
15634,113,0,"Deer Park village, Wisconsin",55,19325
15635,3499,3375,"DeForest village, Wisconsin",55,19350
15636,2974,2725,"Delafield city, Wisconsin",55,19400
15637,3500,3396,"Delavan city, Wisconsin",55,19450
15638,2311,858,"Delavan Lake CDP, Wisconsin",55,19500
15639,950,0,"Delwood CDP, Wisconsin",55,19600
15640,988,0,"Denmark village, Wisconsin",55,19700
15641,24,0,"Diaperville CDP, Wisconsin",55,20167
15642,9742,9706,"De Pere city, Wisconsin",55,19775
15643,176,0,"De Soto village, Wisconsin",55,19850
15644,103,0,"Diamond Bluff CDP, Wisconsin",55,20125
15645,471,0,"Dickeyville village, Wisconsin",55,20175
15646,70,0,"Dodge CDP, Wisconsin",55,20275
15647,2117,2066,"Dodgeville city, Wisconsin",55,20350
15648,383,0,"Dorchester village, Wisconsin",55,20450
15649,975,954,"Dousman village, Wisconsin",55,20550
15650,108,0,"Downing village, Wisconsin",55,20675
15651,71,0,"Downsville CDP, Wisconsin",55,20725
15652,123,0,"Doylestown village, Wisconsin",55,20775
15653,906,0,"Durand city, Wisconsin",55,21225
15654,382,299,"Dresser village, Wisconsin",55,20850
15655,115,0,"Drummond CDP, Wisconsin",55,20875
15656,80,0,"Dunbar CDP, Wisconsin",55,20975
15657,330,0,"Dyckesville CDP, Wisconsin",55,21375
15658,704,687,"Eagle village, Wisconsin",55,21425
15659,629,445,"Eagle Lake CDP, Wisconsin",55,21525
15660,179,0,"Eastman village, Wisconsin",55,21900
15661,876,0,"Eagle River city, Wisconsin",55,21625
15662,1866,1705,"East Troy village, Wisconsin",55,22100
15663,28134,27918,"Eau Claire city, Wisconsin",55,22300
15664,65,0,"Edmund CDP, Wisconsin",55,22700
15665,2410,2359,"Edgerton city, Wisconsin",55,22575
15666,360,353,"Eden village, Wisconsin",55,22475
15667,635,0,"Edgar village, Wisconsin",55,22550
15668,727,0,"Egg Harbor village, Wisconsin",55,22850
15669,93,0,"Eland village, Wisconsin",55,22975
15670,199,0,"Elcho CDP, Wisconsin",55,23025
15671,83,0,"Elderon village, Wisconsin",55,23075
15672,305,0,"Eleva village, Wisconsin",55,23175
15673,706,0,"Elkhart Lake village, Wisconsin",55,23275
15674,1434,1243,"Ellsworth village, Wisconsin",55,23525
15675,4043,4002,"Elkhorn city, Wisconsin",55,23300
15676,358,0,"Elk Mound village, Wisconsin",55,23325
15677,321,0,"Ellison Bay CDP, Wisconsin",55,23475
15678,2513,2513,"Elm Grove village, Wisconsin",55,23575
15679,379,0,"Elmwood village, Wisconsin",55,23700
15680,493,404,"Potter Lake CDP, Wisconsin",55,64700
15681,164,0,"Pound village, Wisconsin",55,64750
15682,2594,2487,"Prairie du Chien city, Wisconsin",55,65050
15683,1097,925,"Powers Lake CDP, Wisconsin",55,64825
15684,1122,0,"Poynette village, Wisconsin",55,64900
15685,180,0,"Poy Sippi CDP, Wisconsin",55,64950
15686,1733,1724,"Prairie du Sac village, Wisconsin",55,65100
15687,227,0,"Prairie Farm village, Wisconsin",55,65150
15688,340,0,"Prentice village, Wisconsin",55,65325
15689,1813,1754,"Prescott city, Wisconsin",55,65375
15690,638,0,"Princeton city, Wisconsin",55,65600
15691,1525,1447,"Pulaski village, Wisconsin",55,65675
15692,728,0,"Randolph village, Wisconsin",55,66150
15693,73,0,"Pulcifer CDP, Wisconsin",55,65725
15694,33887,33886,"Racine city, Wisconsin",55,66000
15695,140,0,"Radisson village, Wisconsin",55,66050
15696,720,0,"Random Lake village, Wisconsin",55,66200
15697,51,0,"Chenega CDP, Alaska",02,12970
15698,16,0,"Chicken CDP, Alaska",02,13450
15699,105,0,"Chignik city, Alaska",02,13550
15700,66,0,"Chignik Lagoon CDP, Alaska",02,13670
15701,50,0,"Chignik Lake CDP, Alaska",02,13780
15702,28,0,"Chiniak CDP, Alaska",02,13860
15703,0,0,"Chisana CDP, Alaska",02,13890
15704,68,0,"Chistochina CDP, Alaska",02,14000
15705,50,0,"Clark's Point city, Alaska",02,15430
15706,96,0,"Chitina CDP, Alaska",02,14110
15707,41,0,"Chuathbaluk city, Alaska",02,14330
15708,52,0,"Circle CDP, Alaska",02,14880
15709,160,0,"Clam Gulch CDP, Alaska",02,15320
15710,168,0,"Coffman Cove city, Alaska",02,16360
15711,894,0,"Cohoe CDP, Alaska",02,16420
15712,82,0,"Cold Bay city, Alaska",02,16530
15713,11,0,"Coldfoot CDP, Alaska",02,16630
15714,5211,3769,"College CDP, Alaska",02,16750
15715,52,0,"Covenant Life CDP, Alaska",02,17670
15716,199,0,"Copper Center CDP, Alaska",02,17300
15717,395,0,"Cooper Landing CDP, Alaska",02,17190
15718,1100,0,"Cordova city, Alaska",02,17410
15719,537,0,"Craig city, Alaska",02,17740
15720,47,0,"Crooked Creek CDP, Alaska",02,17850
15721,4018,4018,"White Horse CDP, New Jersey",34,80630
15722,3152,3152,"White Meadow Lake CDP, New Jersey",34,80750
15723,1072,889,"Whitesboro CDP, New Jersey",34,80855
15724,5857,5762,"Williamstown CDP, New Jersey",34,81380
15725,1564,1564,"Whittingham CDP, New Jersey",34,81042
15726,6843,6843,"Wildwood city, New Jersey",34,81170
15727,1905,1905,"Grandyle Village CDP, New York",36,29894
15728,1158,1155,"Granville village, New York",36,30026
15729,3645,3645,"Great Neck village, New York",36,30169
15730,937,937,"Great Neck Estates village, New York",36,30191
15731,401,401,"Great Neck Gardens CDP, New York",36,30202
15732,804,0,"Greene village, New York",36,30411
15733,4052,4052,"Great Neck Plaza village, New York",36,30213
15734,517,479,"Great River CDP, New York",36,30235
15735,6459,6459,"Greece CDP, New York",36,30279
15736,1408,1408,"Green Island village, New York",36,30521
15737,4722,4722,"Greenlawn CDP, New York",36,30543
15738,1191,1191,"Greenport village, New York",36,30576
15739,1651,1516,"Greenport West CDP, New York",36,30581
15740,373,373,"Greenvale CDP, New York",36,30598
15741,373,0,"Greenville CDP (Greene County), New York",36,30609
15742,1538,1538,"Greenwood Lake village, New York",36,30752
15743,2533,2533,"Greenville CDP (Westchester County), New York",36,30642
15744,867,825,"Greenwich village, New York",36,30675
15745,84,0,"Greigsville CDP, New York",36,30807
15746,1015,0,"Groton village, New York",36,30961
15747,112,0,"Groveland Station CDP, New York",36,31022
15748,192,0,"Guilford CDP, New York",36,31137
15749,571,571,"Hagaman village, New York",36,31291
15750,274,76,"Hailesboro CDP, New York",36,31346
15751,1070,1070,"Halesite CDP, New York",36,31445
15752,97,0,"Hall CDP, New York",36,31533
15753,132,0,"Hammond village, New York",36,31830
15754,4175,4175,"Hamburg village, New York",36,31643
15755,1029,973,"Hamilton village, New York",36,31709
15756,2132,1652,"Hamlin CDP, New York",36,31786
15757,405,0,"Hammondsport village, New York",36,31852
15758,7873,7385,"Hampton Bays CDP, New York",36,31896
15759,1113,1113,"Hampton Manor CDP, New York",36,31918
15760,630,0,"Hancock village, New York",36,31940
15761,554,0,"Hannawa Falls CDP, New York",36,32006
15762,231,0,"Hannibal village, New York",36,32017
15763,2349,2349,"Harris Hill CDP, New York",36,32391
15764,190,190,"Harbor Hills CDP, New York",36,32094
15765,495,495,"Harbor Isle CDP, New York",36,32105
15766,1038,1036,"Harriman village, New York",36,32325
15767,8956,8326,"Harrison village, New York",36,32402
15768,282,0,"Harrisville village, New York",36,32424
15769,2796,2796,"Hartsdale CDP, New York",36,32523
15770,296,0,"Hartwick CDP, New York",36,32578
15771,3270,3270,"Hastings-on-Hudson village, New York",36,32710
15772,7566,7566,"Hauppauge CDP, New York",36,32732
15773,3598,3598,"Haverstraw village, New York",36,32754
15774,217,0,"Hemlock CDP, New York",36,33128
15775,1495,1409,"Haviland CDP, New York",36,32776
15776,1643,1643,"Hawthorne CDP, New York",36,32842
15777,551,498,"Head of the Harbor village, New York",36,32963
15778,16034,16034,"Hempstead village, New York",36,33139
15779,118,0,"Henderson CDP, New York",36,34044
15780,2585,2585,"Heritage Hills CDP, New York",36,34118
15781,3520,3436,"Herkimer village, New York",36,34121
