,H011001,H011004,NAME,state,place
14402,302,55,"Lewis CDP, Colorado",08,44595
14403,29,0,"Leyner CDP, Colorado",08,44695
14404,1880,720,"Limon town, Colorado",08,44980
14405,3529,722,"Lincoln Park CDP, Colorado",08,45145
14406,41246,14261,"Littleton city, Colorado",08,45255
14407,1293,162,"Loma CDP, Colorado",08,45750
14408,4726,847,"Lochbuie town, Colorado",08,45530
14409,521,52,"Loghill Village CDP, Colorado",08,45680
14410,873,343,"Log Lane Village town, Colorado",08,45695
14411,10218,2379,"Lone Tree city, Colorado",08,45955
14412,85631,30443,"Longmont city, Colorado",08,45970
14413,18243,4090,"Louisville city, Colorado",08,46355
14414,269,37,"Louviers CDP, Colorado",08,46410
14415,537,155,"Laurel Hill city, Florida",12,39650
14416,730,231,"Lawtey city, Florida",12,39700
14417,5156,916,"Lecanto CDP, Florida",12,39825
14418,184,64,"Layton city, Florida",12,39725
14419,24,5,"Lazy Lake village, Florida",12,39750
14420,19702,7862,"Lealman CDP, Florida",12,39775
14421,352,128,"Lee town, Florida",12,39850
14422,19634,9803,"Leesburg city, Florida",12,39875
14423,86608,34730,"Lehigh Acres CDP, Florida",12,39925
14424,22603,9358,"Leisure City CDP, Florida",12,39950
14425,3226,661,"Lely CDP, Florida",12,39987
14426,4646,2239,"Lely Resort CDP, Florida",12,40037
14427,1014,378,"Limestone Creek CDP, Florida",12,40562
14428,657,192,"Lemon Grove CDP, Florida",12,40100
14429,10344,2038,"Lighthouse Point city, Florida",12,40450
14430,132,27,"Limestone CDP, Florida",12,40525
14431,260,72,"Lisbon CDP, Florida",12,40750
14432,6504,3300,"Live Oak city, Florida",12,40875
14433,215,35,"Lloyd CDP, Florida",12,40950
14434,4204,999,"Lochmoor Waterway Estates CDP, Florida",12,40985
14435,13030,4270,"Lockhart CDP, Florida",12,41025
14436,358,104,"Wharton village, Ohio",39,84574
14437,3030,1471,"West Union village, Ohio",39,84294
14438,1655,466,"West Unity village, Ohio",39,84308
14439,1302,62,"Wetherington CDP, Ohio",39,84528
14440,6284,1753,"Wheelersburg CDP, Ohio",39,84588
14441,18046,10379,"Whitehall city, Ohio",39,84742
14442,1303,198,"Dunes City city, Oregon",41,21150
14443,1351,594,"Durham city, Oregon",41,21250
14444,1692,202,"Eagle Crest CDP, Oregon",41,21450
14445,8469,2717,"Eagle Point city, Oregon",41,21550
14446,1894,600,"Enterprise city, Oregon",41,23500
14447,699,246,"Echo city, Oregon",41,22200
14448,1711,567,"Elgin city, Oregon",41,22550
14449,195,58,"Elkton city, Oregon",41,22800
14450,45,7,"Eola CDP, Oregon",41,23550
14451,2686,940,"Estacada city, Oregon",41,23800
14452,148936,69222,"Eugene city, Oregon",41,23850
14453,278,49,"Fair Oaks CDP, Oregon",41,24100
14454,8912,4121,"Fairview city, Oregon",41,24250
14455,947,200,"Falls City city, Oregon",41,24550
14456,8348,3214,"Florence city, Oregon",41,26050
14457,456,163,"Fossil city, Oregon",41,26650
14458,799,152,"Foots Creek CDP, Oregon",41,26165
14459,20032,7794,"Forest Grove city, Oregon",41,26200
14460,129,44,"Fort Hill CDP, Oregon",41,26400
14461,15918,7180,"Four Corners CDP, Oregon",41,26750
14462,6537,1999,"Garden Home-Whitford CDP, Oregon",41,27825
14463,248,146,"Gardiner CDP, Oregon",41,27850
14464,764,232,"Garibaldi city, Oregon",41,28000
14465,637,206,"Gaston city, Oregon",41,28100
14466,471,120,"Gates city, Oregon",41,28200
14467,763,167,"Glasgow CDP, Oregon",41,29100
14468,1462,361,"Gearhart city, Oregon",41,28450
14469,2458,551,"Gervais city, Oregon",41,28650
14470,11391,4394,"Gladstone city, Oregon",41,29000
14471,874,424,"Glendale city, Oregon",41,29350
14472,1789,418,"Glide CDP, Oregon",41,29750
14473,2196,891,"Gold Beach city, Oregon",41,29900
14474,1220,416,"Gold Hill city, Oregon",41,29950
14475,340,144,"Gopher Flats CDP, Oregon",41,30165
14476,193,75,"Government Camp CDP, Oregon",41,30250
14477,1661,723,"Grand Ronde CDP, Oregon",41,30300
14478,7486,1712,"Green CDP, Oregon",41,30750
14479,38,3,"Granite city, Oregon",41,30500
14480,33482,16322,"Grants Pass city, Oregon",41,30550
14481,164,42,"Grass Valley city, Oregon",41,30650
14482,0,0,"Greenhorn city, Oregon",41,31050
14483,104080,48151,"Gresham city, Oregon",41,31250
14484,416,138,"Haines city, Oregon",41,31600
14485,288,87,"Halfway city, Oregon",41,31650
14486,904,247,"Halsey city, Oregon",41,31750
14487,13874,1557,"Happy Valley city, Oregon",41,32050
14488,1174,427,"Fruitdale CDP, Oregon",41,27350
14489,3567,1002,"Harrisburg city, Oregon",41,32550
14490,2356,635,"Harbor CDP, Oregon",41,32100
14491,109,33,"Harper CDP, Oregon",41,32400
14492,1287,355,"Heppner city, Oregon",41,33550
14493,19826,10020,"Hayesville CDP, Oregon",41,32850
14494,232,81,"Hebo CDP, Oregon",41,33100
14495,184,57,"Helix city, Oregon",41,33250
14496,16598,7240,"Hermiston city, Oregon",41,33700
14497,90083,38985,"Hillsboro city, Oregon",41,34100
14498,1525,381,"Hines city, Oregon",41,34250
14499,632,200,"Hampton CDP, Pennsylvania",42,32320
14500,176,24,"Hannasville CDP, Pennsylvania",42,32384
14501,15109,6652,"Hanover borough, Pennsylvania",42,32448
14502,1104,43,"Harleigh CDP, Pennsylvania",42,32600
14503,9165,2247,"Harleysville CDP, Pennsylvania",42,32616
14504,401,49,"Harmonsburg CDP, Pennsylvania",42,32656
14505,250,42,"Crystal Lake city, Iowa",19,17670
14506,262,67,"Cumberland city, Iowa",19,17760
14507,88,4,"Cylinder city, Iowa",19,17985
14508,351,20,"Cumming city, Iowa",19,17850
14509,58,20,"Curlew city, Iowa",19,17895
14510,220,33,"Cushing city, Iowa",19,17940
14511,843,143,"Dakota City city, Iowa",19,18075
14512,1562,263,"Dallas Center city, Iowa",19,18255
14513,71,29,"Dana city, Iowa",19,18345
14514,348,80,"Danbury city, Iowa",19,18390
14515,901,135,"Danville city, Iowa",19,18435
14516,96574,32474,"Davenport city, Iowa",19,19000
14517,197,27,"Decatur City city, Iowa",19,19360
14518,199,39,"Davis City city, Iowa",19,19090
14519,131,21,"Dawson city, Iowa",19,19135
14520,803,200,"Dayton city, Iowa",19,19180
14521,5959,1747,"Decorah city, Iowa",19,19405
14522,266,23,"Dedham city, Iowa",19,19450
14523,279,40,"Deep River city, Iowa",19,19495
14524,284,50,"Defiance city, Iowa",19,19585
14525,159,27,"Delaware city, Iowa",19,19630
14526,460,78,"Delhi city, Iowa",19,19675
14527,328,80,"Delta city, Iowa",19,19855
14528,525,88,"Delmar city, Iowa",19,19720
14529,264,79,"Deloit city, Iowa",19,19765
14530,25,10,"Delphos city, Iowa",19,19810
14531,7754,2587,"Denison city, Iowa",19,19945
14532,423,47,"Denmark CDP, Iowa",19,19990
14533,1749,293,"Denver city, Iowa",19,20035
14534,115,12,"Derby city, Iowa",19,20125
14535,197329,67616,"Des Moines city, Iowa",19,21000
14536,1050,149,"De Soto city, Iowa",19,21045
14537,366,23,"Diamondhead Lake CDP, Iowa",19,21320
14538,5225,1239,"De Witt city, Iowa",19,21180
14539,611,117,"Dexter city, Iowa",19,21225
14540,253,51,"Diagonal city, Iowa",19,21270
14541,185,26,"Dickens city, Iowa",19,21360
14542,1209,152,"Dike city, Iowa",19,21405
14543,247,50,"Dixon city, Iowa",19,21540
14544,66,4,"Dolliver city, Iowa",19,21675
14545,346,13,"Donahue city, Iowa",19,21720
14546,864,223,"Donnellson city, Iowa",19,21810
14547,55,6,"Dougherty city, Iowa",19,22080
14548,577,61,"Doon city, Iowa",19,21900
14549,538,133,"Dows city, Iowa",19,22305
14550,152,32,"Douds CDP, Iowa",19,22035
14551,510,115,"Dow City city, Iowa",19,22215
14552,184,21,"Drakesville city, Iowa",19,22350
14553,53610,15848,"Dubuque city, Iowa",19,22395
14554,605,127,"Dumont city, Iowa",19,22620
14555,81,24,"Duncan CDP, Iowa",19,22710
14556,410,99,"Duncombe city, Iowa",19,22755
14557,174,31,"Dundee city, Iowa",19,22800
14558,1817,386,"Durant city, Iowa",19,22980
14559,852,174,"Dunkerton city, Iowa",19,22845
14560,1001,200,"Dunlap city, Iowa",19,22890
14561,22,1,"Durango city, Iowa",19,22935
14562,4018,608,"Dyersville city, Iowa",19,23115
14563,285,52,"Courtland city, Kansas",20,16025
14564,46,6,"Coyville city, Kansas",20,16150
14565,156,25,"Cuba city, Kansas",20,16625
14566,101,32,"Cullison city, Kansas",20,16675
14567,121,19,"Culver city, Kansas",20,16700
14568,431,88,"Dearing city, Kansas",20,17150
14569,392,83,"Cunningham city, Kansas",20,16775
14570,132,34,"Damar city, Kansas",20,16975
14571,38,7,"Danville city, Kansas",20,17000
14572,700,186,"Deerfield city, Kansas",20,17225
14573,169,8,"Delia city, Kansas",20,17525
14574,359,48,"Delphos city, Kansas",20,17600
14575,187,51,"Denison city, Kansas",20,17625
14576,148,19,"Denton city, Kansas",20,17750
14577,2255,328,"Encantada-Ranchito-El Calaboz CDP, Texas",48,24223
14578,326,13,"Enchanted Oaks town, Texas",48,24228
14579,1188,305,"Escobares city, Texas",48,24552
14580,559,92,"Encinal city, Texas",48,24240
14581,143,26,"Encino CDP, Texas",48,24252
14582,18260,7889,"Ennis city, Texas",48,24348
14583,324,43,"Escobar I CDP, Texas",48,24558
14584,145,22,"Estelline town, Texas",48,24636
14585,159,8,"Eugenio Saenz CDP, Texas",48,24738
14586,51168,25455,"Euless city, Texas",48,24768
14587,307,48,"Eureka city, Texas",48,24816
14588,977,435,"Eustace city, Texas",48,24828
14589,1483,224,"Evadale CDP, Texas",48,24840
14590,8256,2291,"Fabens CDP, Texas",48,25032
14591,426,128,"Evant town, Texas",48,24864
14592,73,26,"Evergreen CDP, Texas",48,24894
14593,6096,1752,"Everman city, Texas",48,24912
14594,923,275,"Fabrica CDP, Texas",48,25038
14595,763,109,"Fairchilds village, Texas",48,25068
14596,2794,888,"Fairfield city, Texas",48,25104
14597,5986,194,"Fair Oaks Ranch city, Texas",48,25168
14598,7248,467,"Fairview town, Texas",48,25224
14599,132,8,"Falconaire CDP, Texas",48,25338
14600,53,8,"Falcon Heights CDP, Texas",48,25344
14601,689,139,"Riviera CDP, Texas",48,62468
14602,5962,2623,"Roanoke city, Texas",48,62504
14603,234,39,"Roaring Springs town, Texas",48,62528
14604,1049,239,"Robert Lee city, Texas",48,62564
14605,10503,2152,"Robinson city, Texas",48,62588
14606,5476,2099,"Rockdale city, Texas",48,62672
14607,11392,4022,"Robstown city, Texas",48,62600
14608,633,183,"Roby city, Texas",48,62612
14609,324,73,"Rochester town, Texas",48,62636
14610,8331,2886,"Rockport city, Texas",48,62804
14611,1177,256,"Rocksprings town, Texas",48,62816
14612,37165,7734,"Rockwall city, Texas",48,62828
14613,75,22,"Rocky Mound town, Texas",48,62870
14614,1218,375,"Rogers town, Texas",48,62924
14615,1412,91,"Rollingwood city, Texas",48,63008
14616,432,120,"Ropesville city, Texas",48,63140
14617,9765,2982,"Roma city, Texas",48,63020
14618,350,40,"Roma Creek CDP, Texas",48,63026
14619,1530,115,"Roman Forest town, Texas",48,63044
14620,1322,269,"Roscoe city, Texas",48,63176
14621,1373,447,"Rosebud city, Texas",48,63188
14622,502,106,"Rose City city, Texas",48,63200
14623,441,42,"Rose Hill Acres city, Texas",48,63272
14624,30484,13064,"Rosenberg city, Texas",48,63284
14625,1152,146,"Rosharon CDP, Texas",48,63332
14626,332,58,"Rosser village, Texas",48,63404
14627,2704,400,"Rosita CDP, Texas",48,63350
14628,283,59,"Ross city, Texas",48,63380
14629,99433,34371,"Round Rock city, Texas",48,63500
14630,1496,449,"Rotan city, Texas",48,63464
14631,181,48,"Round Mountain town, Texas",48,63476
14632,55864,7027,"Rowlett city, Texas",48,63572
14633,650,242,"Roxton city, Texas",48,63584
14634,9349,1704,"Royse City city, Texas",48,63668
14635,3593,1366,"Rusk city, Texas",48,63848
14636,636,109,"Rule town, Texas",48,63752
14637,1286,208,"Runaway Bay city, Texas",48,63782
14638,1031,434,"Runge town, Texas",48,63788
14639,1695,402,"Sabinal city, Texas",48,64004
14640,20329,2298,"Sachse city, Texas",48,64064
14641,343,136,"Sadler city, Texas",48,64088
14642,19806,3583,"Saginaw city, Texas",48,64112
14643,2094,234,"St. Hedwig town, Texas",48,64172
14644,1043,239,"St. Jo city, Texas",48,64184
14645,201,32,"Saline?o CDP, Texas",48,64316
14646,1066,66,"St. Paul town, Texas",48,64220
14647,4672,867,"Michigan Center CDP, Michigan",26,53580
14648,897,237,"Middletown CDP, Michigan",26,53730
14649,3310,823,"Middleville village, Michigan",26,53760
14650,40704,11091,"Midland city, Michigan",26,53780
14651,5827,1608,"Milan city, Michigan",26,53920
14652,197,47,"Minden City village, Michigan",26,54560
14653,6159,1434,"Milford village, Michigan",26,53960
14654,206,46,"Millersburg village, Michigan",26,54120
14655,1072,362,"Millington village, Michigan",26,54220
14656,8025,416,"Oak Grove city, Minnesota",27,47690
14657,3539,855,"Norwood Young America city, Minnesota",27,47520
14658,4401,170,"Nowthen city, Minnesota",27,47536
14659,27201,5263,"Oakdale city, Minnesota",27,47680
14660,3802,1207,"Oak Park Heights city, Minnesota",27,47914
14661,1382,29,"Oakport CDP, Minnesota",27,47923
14662,135,9,"Odessa city, Minnesota",27,48058
14663,106,6,"Odin city, Minnesota",27,48094
14664,184,76,"Ogema city, Minnesota",27,48130
14665,369,109,"Ogilvie city, Minnesota",27,48166
14666,188,15,"Okabena city, Minnesota",27,48184
14667,131,2,"Ormsby city, Minnesota",27,48562
14668,435,101,"Oklee city, Minnesota",27,48202
14669,2364,645,"Olivia city, Minnesota",27,48256
14670,723,319,"Onamia city, Minnesota",27,48310
14671,7427,595,"Orono city, Minnesota",27,48580
14672,1293,90,"Oronoco city, Minnesota",27,48598
14673,267,82,"Orr city, Minnesota",27,48634
14674,1831,442,"Ortonville city, Minnesota",27,48706
14675,323,63,"Osage CDP, Minnesota",27,48760
14676,1669,400,"Osakis city, Minnesota",27,48796
14677,13553,1243,"Otsego city, Minnesota",27,49138
14678,330,37,"Oslo city, Minnesota",27,48976
14679,2320,868,"Osseo city, Minnesota",27,49012
14680,229,49,"Ostrander city, Minnesota",27,49030
14681,572,121,"Ottertail city, Minnesota",27,49210
14682,25068,5702,"Owatonna city, Minnesota",27,49300
14683,167,19,"Palisade city, Minnesota",27,49498
14684,941,233,"Parkers Prairie city, Minnesota",27,49732
14685,3589,1619,"Park Rapids city, Minnesota",27,49768
14686,2348,552,"Paynesville city, Minnesota",27,49966
14687,508,96,"Pennock city, Minnesota",27,50344
14688,242,82,"Pease city, Minnesota",27,50056
14689,2403,813,"Pelican Rapids city, Minnesota",27,50164
14690,247,14,"Pemberton city, Minnesota",27,50200
14691,2159,713,"Pequot Lakes city, Minnesota",27,50416
14692,2851,1045,"Perham city, Minnesota",27,50470
14693,92,5,"Perley city, Minnesota",27,50506
14694,199,27,"Peterson city, Minnesota",27,50596
14695,1306,393,"Pierz city, Minnesota",27,50776
14696,469,140,"Pillager city, Minnesota",27,50902
14697,338,173,"Pine Point CDP, Minnesota",27,51234
14698,28,16,"Pine Bend CDP, Minnesota",27,51028
14699,2955,950,"Pine City city, Minnesota",27,51064
14700,3194,687,"Pine Island city, Minnesota",27,51136
14701,860,428,"Pine River city, Minnesota",27,51280
14702,408,12,"Pine Springs city, Minnesota",27,51316
14703,4170,1232,"Pipestone city, Minnesota",27,51388
14704,3280,492,"Plainview city, Minnesota",27,51424
14705,320,41,"Plato city, Minnesota",27,51460
14706,292,68,"Plummer city, Minnesota",27,51712
14707,1296,280,"Preston city, Minnesota",27,52450
14708,69448,16493,"Plymouth city, Minnesota",27,51730
14709,724,464,"Ponemah CDP, Minnesota",27,51892
14710,183,49,"Porter city, Minnesota",27,52144
14711,4535,1531,"Princeton city, Minnesota",27,52522
14712,497,48,"Prinsburg city, Minnesota",27,52558
14713,22747,3137,"Prior Lake city, Minnesota",27,52594
14714,257,86,"Fidelity town, Missouri",29,24120
14715,972,391,"Falkville town, Alabama",01,25648
14716,620,146,"Emory CDP, Virginia",51,25792
14717,10364,4451,"Fairfield city, Alabama",01,25120
14718,186,23,"Fairford CDP, Alabama",01,25216
14719,15244,3893,"Fairhope city, Alabama",01,25240
14720,446,137,"Fairview town, Alabama",01,25384
14721,98,20,"Faunsdale town, Alabama",01,25816
14722,4366,1837,"Fayette city, Alabama",01,25840
14723,1284,135,"Fayetteville CDP, Alabama",01,25864
14724,83,10,"Fitzpatrick CDP, Alabama",01,26152
14725,141,25,"Five Points town, Alabama",01,26200
14726,1440,513,"Flomaton town, Alabama",01,26824
14727,10162,1876,"Forestdale CDP, Alabama",01,27088
14728,1900,788,"Florala town, Alabama",01,26848
14729,37618,15903,"Florence city, Alabama",01,26896
14730,14492,5683,"Foley city, Alabama",01,26992
14731,649,109,"Forkland town, Alabama",01,27376
14732,1344,519,"Fort Deposit town, Alabama",01,27520
14733,13698,4585,"Fort Payne city, Alabama",01,27616
14734,4085,4036,"Fort Rucker CDP, Alabama",01,27640
14735,149,29,"Franklin town, Alabama",01,28024
14736,199,23,"Fredonia CDP, Alabama",01,28120
14737,272,48,"Fulton town, Alabama",01,28504
14738,1309,406,"Frisco City town, Alabama",01,28312
14739,185,21,"Fruitdale CDP, Alabama",01,28408
14740,284,62,"Fruithurst town, Alabama",01,28432
14741,8380,2742,"Fultondale city, Alabama",01,28552
14742,1012,322,"Fyffe town, Alabama",01,28672
14743,35104,13901,"Gadsden city, Alabama",01,28696
14744,208,47,"Gainesville town, Alabama",01,28768
14745,855,112,"Gallant CDP, Alabama",01,28816
14746,222,43,"Gantt town, Alabama",01,28936
14747,492,103,"Garden City town, Alabama",01,29032
14748,4305,1239,"Geneva city, Alabama",01,29464
14749,13716,2209,"Gardendale city, Alabama",01,29056
14750,144,26,"Gaylesville town, Alabama",01,29296
14751,170,45,"Geiger town, Alabama",01,29392
14752,1571,602,"Georgiana town, Alabama",01,29560
14753,896,292,"Geraldine town, Alabama",01,29608
14754,510,83,"Glen Allen town, Alabama",01,29944
14755,5160,862,"Glencoe city, Alabama",01,29992
14756,215,50,"Gilbertown town, Alabama",01,29704
14757,187,26,"Glenwood town, Alabama",01,30160
14758,1431,429,"Goodwater town, Alabama",01,30640
14759,1750,627,"Gordo town, Alabama",01,30736
14760,55,6,"Goldville town, Alabama",01,30448
14761,2264,528,"Good Hope town, Alabama",01,30496
14762,332,90,"Gordon town, Alabama",01,30760
14763,326,59,"Gordonville town, Alabama",01,30808
14764,266,70,"Goshen town, Alabama",01,30880
14765,211,64,"Graham CDP, Alabama",01,31000
14766,3592,891,"Grand Bay CDP, Alabama",01,31024
14767,896,201,"Grant town, Alabama",01,31096
14768,7984,3638,"Greenville city, Alabama",01,31912
14769,5736,1120,"Grayson Valley CDP, Alabama",01,31348
14770,2165,526,"Graysville city, Alabama",01,31384
14771,2411,895,"Greensboro city, Alabama",01,31720
14772,558,182,"Grimes town, Alabama",01,32056
14773,223464,89922,"Glendale city, Arizona",04,27820
14774,10159,1352,"Gold Canyon CDP, Arizona",04,28120
14775,2047,401,"Golden Shores CDP, Arizona",04,28190
14776,1454,1207,"Grand Canyon Village CDP, Arizona",04,28981
14777,8370,1643,"Golden Valley CDP, Arizona",04,28195
14778,61447,15559,"Goodyear city, Arizona",04,28380
14779,457,192,"Goodyear Village CDP, Arizona",04,28465
14780,2,2,"Grand Canyon West CDP, Arizona",04,28985
14781,547,219,"Greasewood CDP, Arizona",04,29430
14782,1251,41,"Roslyn Estates village, New York",36,63792
14783,20557,3377,"Rotterdam CDP, New York",36,63924
14784,623,92,"Round Lake village, New York",36,63957
14785,2197,808,"Rouses Point village, New York",36,63979
14786,447,77,"Sandyfield town, North Carolina",37,59135
14787,27236,12267,"Sanford city, North Carolina",37,59280
14788,408,140,"Saratoga town, North Carolina",37,59340
14789,5240,1805,"Sawmills town, North Carolina",37,59540
14790,1648,460,"Saxapahaw CDP, North Carolina",37,59580
14791,580,23,"Scotch Meadows CDP, North Carolina",37,59765
14792,2001,999,"Scotland Neck town, North Carolina",37,59780
14793,632,237,"Seaboard town, North Carolina",37,59980
14794,1969,351,"Sea Breeze CDP, North Carolina",37,60000
14795,192,55,"Seven Devils town, North Carolina",37,60505
14796,228,83,"Seagrove town, North Carolina",37,60080
14797,617,72,"Sedalia town, North Carolina",37,60180
14798,6073,3815,"Selma town, North Carolina",37,60320
14799,4888,411,"Seven Lakes CDP, North Carolina",37,60515
14800,107,42,"Seven Springs town, North Carolina",37,60540
14801,276,57,"Severn town, North Carolina",37,60560
14802,3546,1393,"Shallotte town, North Carolina",37,60800
14803,263,103,"Shannon CDP, North Carolina",37,60940
14804,2024,1022,"Sharpsburg town, North Carolina",37,61060
14805,5598,1722,"Silver Lake CDP, North Carolina",37,61950
14806,19871,9480,"Shelby city, North Carolina",37,61200
14807,7665,3647,"Siler City town, North Carolina",37,61860
14808,882,282,"Silver City CDP, North Carolina",37,61920
14809,416,114,"Simpson village, North Carolina",37,62040
14810,282,81,"Sims town, North Carolina",37,62060
14811,2232,521,"Skippers Corner CDP, North Carolina",37,62190
14812,10265,5034,"Smithfield town, North Carolina",37,62520
14813,2646,967,"Sneads Ferry CDP, North Carolina",37,62680
14814,1183,594,"South Henderson CDP, North Carolina",37,63240
14815,1581,677,"Snow Hill town, North Carolina",37,62760
14816,12130,4775,"Southern Pines town, North Carolina",37,63120
14817,2714,343,"Southern Shores town, North Carolina",37,63130
14818,454,104,"South Mills CDP, North Carolina",37,63340
14819,1470,246,"Southmont CDP, North Carolina",37,63360
14820,2644,833,"Southport city, North Carolina",37,63400
14821,2836,1032,"South Rosemary CDP, North Carolina",37,63470
14822,705,524,"South Weldon CDP, North Carolina",37,63560
14823,1666,790,"Sparta town, North Carolina",37,63680
14824,37,35,"Spencer Mountain town, North Carolina",37,63780
14825,4041,1817,"Spindale town, North Carolina",37,63880
14826,80,19,"Speed town, North Carolina",37,63720
14827,3161,1389,"Spencer town, North Carolina",37,63760
14828,506,129,"Spivey's Corner CDP, North Carolina",37,63920
14829,1320,675,"Spring Hope town, North Carolina",37,64160
14830,11128,8590,"Spring Lake town, North Carolina",37,64180
14831,2057,790,"Spruce Pine town, North Carolina",37,64260
14832,393,102,"Staley town, North Carolina",37,64380
14833,13831,1453,"Stallings town, North Carolina",37,64420
14834,859,319,"Star town, North Carolina",37,64580
14835,1486,326,"Stanfield town, North Carolina",37,64460
14836,3435,1114,"Stanley town, North Carolina",37,64500
14837,773,249,"Stantonsburg town, North Carolina",37,64560
14838,23762,11321,"Statesville city, North Carolina",37,64740
14839,1028,272,"Stedman town, North Carolina",37,64840
14840,463,89,"Stem town, North Carolina",37,64940
14841,376,77,"Stokes CDP, North Carolina",37,65020
14842,4976,632,"Stokesdale town, North Carolina",37,65040
14843,1326,532,"Frazeysburg village, Ohio",39,28574
14844,419,112,"Fredericksburg village, Ohio",39,28616
14845,48335,21922,"Sarasota city, Florida",12,64175
14846,14389,3580,"Sarasota Springs CDP, Florida",12,64325
14847,10087,2594,"Satellite Beach city, Florida",12,64400
14848,4880,1062,"Sawgrass CDP, Florida",12,64525
14849,48,48,"Kalaeloa CDP, Hawaii",15,24850
14850,4595,1404,"Kalaheo CDP, Hawaii",15,24950
14851,9622,3253,"Kalaoa CDP, Hawaii",15,25400
14852,10551,4304,"Kapaa CDP, Hawaii",15,28850
14853,393,138,"Kalihiwai CDP, Hawaii",15,26750
14854,33954,9678,"Kaneohe CDP, Hawaii",15,28250
14855,6534,6491,"Kaneohe Station CDP, Hawaii",15,28400
14856,1709,523,"Kapaau CDP, Hawaii",15,29000
14857,353,111,"Kapalua CDP, Hawaii",15,29725
14858,15074,3033,"Kapolei CDP, Hawaii",15,30300
14859,749,749,"Kaumakani CDP, Hawaii",15,30650
14860,3425,1205,"Kaunakakai CDP, Hawaii",15,31100
14861,330,151,"Kawela Bay CDP, Hawaii",15,32700
14862,1611,335,"Keokea CDP, Hawaii",15,36050
14863,2240,661,"Keaau CDP, Hawaii",15,32900
14864,1994,997,"Kealakekua CDP, Hawaii",15,33950
14865,3532,1098,"Kekaha CDP, Hawaii",15,35600
14866,20731,10013,"Kihei CDP, Hawaii",15,36500
14867,2803,973,"Kilauea CDP, Hawaii",15,36650
14868,2136,1118,"Koloa CDP, Hawaii",15,39200
14869,1799,1147,"Ko Olina CDP, Hawaii",15,39400
14870,2008,458,"Kualapuu CDP, Hawaii",15,39500
14871,336,113,"Kukuihaele CDP, Hawaii",15,41000
14872,6448,2372,"Kula CDP, Hawaii",15,41600
14873,3102,1421,"Lanai City CDP, Hawaii",15,43700
14874,1298,272,"Kurtistown CDP, Hawaii",15,42800
14875,11439,5543,"Lahaina CDP, Hawaii",15,42950
14876,4271,2476,"Laie CDP, Hawaii",15,43250
14877,588,171,"Launiupoko CDP, Hawaii",15,44075
14878,581,158,"Laupahoehoe CDP, Hawaii",15,44150
14879,2363,702,"Lawai CDP, Hawaii",15,44450
14880,1560,377,"Leilani Estates CDP, Hawaii",15,44562
14881,6294,2323,"Lihue CDP, Hawaii",15,45200
14882,305,98,"Maalaea CDP, Hawaii",15,46400
14883,1341,884,"Makaha Valley CDP, Hawaii",15,47560
14884,880,271,"Mahinahina CDP, Hawaii",15,47050
14885,8946,3323,"Maili CDP, Hawaii",15,47300
14886,8118,4580,"Makaha CDP, Hawaii",15,47450
14887,18227,5477,"Makakilo CDP, Hawaii",15,47600
14888,7117,2955,"Makawao CDP, Hawaii",15,48050
14889,97,20,"Makena CDP, Hawaii",15,48350
14890,29,2,"Manele CDP, Hawaii",15,49425
14891,376,211,"Maunaloa CDP, Hawaii",15,50150
14892,21039,3727,"Mililani Mauka CDP, Hawaii",15,51000
14893,7253,3828,"Napili-Honokowai CDP, Hawaii",15,54100
14894,3924,1122,"Mountain View CDP, Hawaii",15,53300
14895,866,232,"Naalehu CDP, Hawaii",15,53600
14896,1426,542,"Nanawale Estates CDP, Hawaii",15,53975
14897,8353,2047,"Ocean Pointe CDP, Hawaii",15,56685
14898,1084,440,"Olinda CDP, Hawaii",15,57350
14899,80,50,"Olowalu CDP, Hawaii",15,57650
14900,1218,395,"Omao CDP, Hawaii",15,57800
14901,2815,785,"Orchidlands Estates CDP, Hawaii",15,58775
14902,1314,386,"Papaikou CDP, Hawaii",15,61550
14903,595,129,"Paauilo CDP, Hawaii",15,59300
14904,1334,351,"Pahala CDP, Hawaii",15,59750
14905,945,427,"Pahoa CDP, Hawaii",15,59900
14906,3448,1387,"Kahaluu-Keauhou CDP, Hawaii",15,21230
14907,7318,215,"Inverness village, Illinois",17,37608
14908,141,20,"Iola village, Illinois",17,37621
14909,470,61,"Ipava village, Illinois",17,37647
14910,154,21,"Iroquois village, Illinois",17,37712
14911,495,91,"Irving village, Illinois",17,37738
14912,659,194,"Irvington village, Illinois",17,37777
14913,74,10,"Irwin village, Illinois",17,37803
14914,8080,1065,"Island Lake village, Illinois",17,37894
14915,163,53,"McKeansburg CDP, Pennsylvania",42,46232
14916,18770,8516,"McKeesport city, Pennsylvania",42,46256
14917,5971,3494,"McKees Rocks borough, Pennsylvania",42,46264
14918,226,31,"McKnightstown CDP, Pennsylvania",42,46312
14919,4641,160,"McMurray CDP, Pennsylvania",42,46344
14920,3026,1322,"McSherrystown borough, Pennsylvania",42,46376
14921,168,5,"Madisonburg CDP, Pennsylvania",42,46504
14922,3074,1091,"Macungie borough, Pennsylvania",42,46392
14923,342,69,"McVeytown borough, Pennsylvania",42,46400
14924,397,84,"Madison borough, Pennsylvania",42,46488
14925,368,81,"Mahaffey borough, Pennsylvania",42,46568
14926,4157,1223,"Mahanoy City borough, Pennsylvania",42,46592
